nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT02258607,2017-03-24,Terminated,NA,NA,NA
NCT00644189,2017-03-26,Terminated,2019-07-03,"Active, not recruiting",discontinuation of the drug formulation used in the study
NCT02921269,2017-03-26,Suspended,2017-06-15,Recruiting,Other - To implement administrative revisions.
NCT01405573,2017-03-27,Terminated,NA,NA,lack of enrolment
NCT00208403,2017-03-27,Terminated,NA,NA,NA
NCT01898598,2017-03-27,Terminated,NA,NA,NA
NCT01453387,2017-03-27,Terminated,NA,NA,Due to an administrative reason
NCT01786161,2017-03-27,Terminated,NA,NA,slow recruitment
NCT02759237,2017-03-27,Terminated,NA,NA,NA
NCT02205333,2017-03-27,Terminated,NA,NA,The study was terminated early at the sponsor's discretion.
NCT00252174,2017-03-27,Terminated,NA,NA,Lack of funds and insufficient patient population for study enrollment.
NCT01676415,2017-03-27,Terminated,NA,NA,participants are no longer receiving intervention due to clinical logistics
NCT02181387,2017-03-27,Terminated,NA,NA,funding and compounding issues
NCT01062893,2017-03-27,Terminated,NA,NA,lack of subjects and manpower issues
NCT02533336,2017-03-27,Terminated,NA,NA,futility ground
NCT02993874,2017-03-27,Suspended,2017-08-22,Recruiting,Awaiting approval from the ethics committee
NCT02147834,2017-03-27,Terminated,NA,NA,due to futility
NCT02828059,2017-03-28,Withdrawn,NA,NA,changed drug approval
NCT02930499,2017-03-28,Suspended,NA,NA,Investigator relocation
NCT02801799,2017-03-28,Terminated,NA,NA,"The trial was comprised of two parts. After the first part we could repudiate our hypothesis. Thus, no reason to carry on with the second part of the trial."
NCT02628704,2017-03-28,Withdrawn,NA,NA,NA
NCT02194894,2017-03-28,Withdrawn,NA,NA,No patients enrolled
NCT01858051,2017-03-28,Withdrawn,NA,NA,NA
NCT01017601,2017-03-28,Terminated,NA,NA,Interim analysis declared futility.
NCT01896986,2017-03-28,Terminated,NA,NA,recruitment problems
NCT01939418,2017-03-28,Terminated,NA,NA,slow recruitment
NCT01596127,2017-03-28,Terminated,NA,NA,Slow Accrual
NCT02017600,2017-03-28,Terminated,NA,NA,NA
NCT02377167,2017-03-28,Suspended,2017-08-28,Recruiting,Approval of funding afforded transient interruption for amendments.
NCT02641964,2017-03-28,Suspended,2021-01-22,Completed,"In some enrolled cases, key data were missing. Therefore,we plan to collect more cases through overtime."
NCT01522040,2017-03-29,Withdrawn,NA,NA,NA
NCT01090128,2017-03-29,Terminated,NA,NA,Drug Manufacturer withdrew support for studies not in metastatic breast cancer
NCT00350766,2017-03-29,Terminated,NA,NA,Slow recruitment rate and consequent financial exhaustion.
NCT00315614,2017-03-29,Terminated,NA,NA,We did not achieve a tolerogenic profile. Subjects withdrew from protocol and enrolled in other islet transplant trials.
NCT02520102,2017-03-29,Withdrawn,NA,NA,Company has fulfilled post-marketing requirements
NCT02289989,2017-03-29,Terminated,NA,NA,Lack of response to recruitment
NCT01359410,2017-03-29,Terminated,NA,NA,The 3rd interim analysis found superiority in the mesh reinforcement arm
NCT02150447,2017-03-29,Terminated,NA,NA,Low enroll rate
NCT01394211,2017-03-29,Terminated,NA,NA,Slow accrual
NCT02693002,2017-03-29,Terminated,NA,NA,Enrollment goals not being met
NCT01688401,2017-03-29,Suspended,2019-03-26,Completed,Study has been placed on hold for an interim review.
NCT01955213,2017-03-29,Terminated,NA,NA,NA
NCT02145078,2017-03-29,Terminated,NA,NA,Slow accrual.
NCT00450450,2017-03-29,Terminated,2020-03-26,"Active, not recruiting",Poor accrual
NCT02608957,2017-03-30,Terminated,NA,NA,Sponsor elected to terminate the study prior to subject treatment.
NCT02582528,2017-03-30,Terminated,NA,NA,recruitment difficulties
NCT02445469,2017-03-30,Terminated,NA,NA,The results obtained are sufficient
NCT02180815,2017-03-30,Terminated,NA,NA,Sufficient follow-up information obtained to support study goals
NCT01612819,2017-03-30,Terminated,NA,NA,No more enrollment
NCT01173848,2017-03-30,Terminated,NA,NA,NA
NCT01098643,2017-03-30,Terminated,NA,NA,not enough pts for available to reach goal
NCT00812721,2017-03-30,Withdrawn,NA,NA,PI left institution
NCT03101540,2017-03-30,Terminated,NA,NA,Insufficient recruitment
NCT03101527,2017-03-30,Terminated,NA,NA,Insufficient recruitment
NCT00948688,2017-03-30,Terminated,NA,NA,Funding was withdrawn after only 10 participants were enrolled
NCT02590588,2017-03-30,Terminated,NA,NA,Poor accrual
NCT02470715,2017-03-30,Suspended,2018-05-24,Completed,NA
NCT01994577,2017-03-30,Withdrawn,2018-07-25,Completed,NA
NCT02531321,2017-03-30,Terminated,NA,NA,Difficulty recruiting
NCT02043860,2017-03-30,Terminated,NA,NA,low accrual
NCT02566707,2017-03-30,Terminated,NA,NA,"due to introduction of another integrase inhibitor, recruitement was not feasible anymore."
NCT02185937,2017-03-30,Terminated,NA,NA,inclusion was too slow
NCT02325427,2017-03-30,Suspended,2017-11-09,Recruiting,The study team is in the process of ordering new TMS machine for the study.
NCT02775812,2017-03-30,Suspended,2017-04-20,Recruiting,Scheduled Interim Monitoring
NCT00414414,2017-03-31,Withdrawn,NA,NA,Funding not awarded
NCT01794845,2017-03-31,Terminated,NA,NA,Early termination due to lack of efficacy (overall response)
NCT02902744,2017-03-31,Withdrawn,NA,NA,NA
NCT00303888,2017-03-31,Terminated,NA,NA,NA
NCT01716234,2017-03-31,Terminated,NA,NA,Study was terminated early (10 July 2015) based on preliminary analysis of pharmacokinetic data.
NCT02540434,2017-03-31,Terminated,NA,NA,Feasibility issues prevent completion of recruitment.
NCT01403948,2017-03-31,Suspended,2017-07-20,Recruiting,NA
NCT00360022,2017-04-01,Terminated,NA,NA,problems with subject accrual
NCT02270684,2017-04-01,Terminated,NA,NA,Recruitment and retention difficulties
NCT01307475,2017-04-02,Terminated,NA,NA,"Most study procedures incorporated into NCT01144741, some in NCT01306994"
NCT02735369,2017-04-03,Terminated,NA,NA,NA
NCT02727465,2017-04-03,Withdrawn,NA,NA,NA
NCT02566616,2017-04-03,Withdrawn,NA,NA,No participants enrolled
NCT02527174,2017-04-03,Withdrawn,NA,NA,Volasertib no longer available
NCT02382523,2017-04-03,Withdrawn,NA,NA,There were no subjects enrolled locally on this study since it opened. Local IRB closure has been requested.
NCT02321384,2017-04-03,Terminated,NA,NA,NA
NCT01996358,2017-04-03,Suspended,NA,NA,NA
NCT01885611,2017-04-03,Withdrawn,NA,NA,There was a problem with funding and with the acquisition of the lab assays
NCT01586273,2017-04-03,Terminated,NA,NA,NA
NCT01051180,2017-04-03,Terminated,NA,NA,Doppler device company wanted hospital to stop recruiting
NCT02604589,2017-04-03,Terminated,NA,NA,resource reallocation
NCT01003912,2017-04-03,Withdrawn,NA,NA,Patients were consented to screening but none were enrolled and proceeded with transplant.
NCT01050764,2017-04-03,Terminated,NA,NA,Safety
NCT02044991,2017-04-03,Terminated,NA,NA,The study was halted prematurely due to poor recruitment
NCT02222922,2017-04-03,Suspended,2017-04-10,"Active, not recruiting",NA
NCT02210949,2017-04-04,Terminated,NA,NA,Low inclusion rate
NCT02077179,2017-04-04,Terminated,NA,NA,"Poor retention and recruitment,changes need to be made to the program"
NCT01505478,2017-04-04,Withdrawn,NA,NA,NA
NCT01444768,2017-04-04,Withdrawn,NA,NA,NA
NCT00115843,2017-04-04,Withdrawn,NA,NA,NA
NCT03107598,2017-04-04,Terminated,NA,NA,NA
NCT02936128,2017-04-04,Terminated,NA,NA,Osiris decision
NCT02936115,2017-04-04,Terminated,NA,NA,Osiris decision
NCT02622308,2017-04-04,Terminated,NA,NA,Terminated due to lack of recruitment
NCT02542566,2017-04-04,Terminated,NA,NA,Study was stopped prematurely due to the lack of eligible participants.
NCT01992068,2017-04-04,Terminated,NA,NA,Closure due to low accrual
NCT01426477,2017-04-04,Terminated,NA,NA,NA
NCT00921765,2017-04-04,Suspended,NA,NA,Problems with patient recruitment
NCT01527292,2017-04-04,Terminated,NA,NA,Unable to enroll
NCT03107806,2017-04-04,Terminated,NA,NA,Blood withdrawal problems despite use of different catheters.
NCT02918708,2017-04-04,Withdrawn,NA,NA,funding channel amended by UK department of health
NCT01206166,2017-04-04,Terminated,NA,NA,Low enrollment rates.
NCT03110952,2017-04-05,Withdrawn,NA,NA,"lack of materials, not moving forward"
NCT03056742,2017-04-05,Withdrawn,NA,NA,Form 46 from DCGI for the manufacturing & commercial marketing of Stempeucel® directs Stempeutics to conduct PMS study. Hence this study is being terminated.
NCT02667496,2017-04-05,Withdrawn,NA,NA,Slow recruitment
NCT02626650,2017-04-05,Withdrawn,NA,NA,NA
NCT02618447,2017-04-05,Terminated,NA,NA,Insufficient funding
NCT02530086,2017-04-05,Withdrawn,NA,NA,Study was closed due to lack of personnel for recruitment/enrollment purposes.
NCT02126020,2017-04-05,Withdrawn,NA,NA,No patients met eligibility criteria. The study has been closed.
NCT02011347,2017-04-05,Terminated,NA,NA,NA
NCT01742156,2017-04-05,Terminated,NA,NA,inadequate number of recruita
NCT01704690,2017-04-05,Terminated,NA,NA,The enrollment of the study is much slower than expected.
NCT01692912,2017-04-05,Withdrawn,NA,NA,no enrollment
NCT03109470,2017-04-05,Withdrawn,NA,NA,Insufficient enrollment potential
NCT01349192,2017-04-05,Terminated,NA,NA,Interim review showed a statistically significant treatment effect and the DMC recommended that the study be stopped with ongoing follow-up of enrolled subjects
NCT01212068,2017-04-05,Terminated,NA,NA,NA
NCT00348816,2017-04-05,Terminated,NA,NA,Loss of funding
NCT02461134,2017-04-05,Terminated,NA,NA,Low recruitment
NCT01703208,2017-04-05,Terminated,NA,NA,The study was terminated for business reasons and not due to any safety or efficacy concerns related to omarigliptin
NCT02205645,2017-04-05,Terminated,NA,NA,Safety. Devices explanted. 12m post-explant safety f/u as agreed with UK MHRA
NCT03028909,2017-04-05,Withdrawn,NA,NA,Study is withdrawn due to company decision.
NCT02860169,2017-04-05,Terminated,NA,NA,NA
NCT01705509,2017-04-05,Terminated,NA,NA,Study terminated due to lack of resources.
NCT02272699,2017-04-05,Suspended,NA,NA,"Because there are questions about adjuvant radiotherapy in this study, the clinical trial is under re-design."
NCT01728259,2017-04-05,Suspended,2019-02-06,"Active, not recruiting",Temporarily enrollment suspension due to unknown cause of death of participant
NCT01979536,2017-04-05,Suspended,2018-01-26,Recruiting,Other - DSMC recommended supportive care guidelines update
NCT02767596,2017-04-06,Terminated,NA,NA,Insufficient recruitment rate
NCT02633254,2017-04-06,Terminated,NA,NA,NA
NCT02568514,2017-04-06,Withdrawn,NA,NA,NA
NCT02525640,2017-04-06,Withdrawn,NA,NA,No participants recrui
NCT02071641,2017-04-06,Terminated,NA,NA,NA
NCT02044302,2017-04-06,Terminated,NA,NA,NA
NCT01957501,2017-04-06,Terminated,NA,NA,Funding has been terminated for this study.
NCT01799746,2017-04-06,Withdrawn,NA,NA,"The Airways Biology Initiative closed in December, 2015. This study was closed with the Penn IRB at that time. No subjects were recruited for this trial."
NCT01758575,2017-04-06,Terminated,NA,NA,NA
NCT01103947,2017-04-06,Withdrawn,NA,NA,Not able to finalize funding
NCT00006321,2017-04-06,Terminated,NA,NA,PI left the university
NCT02202785,2017-04-06,Terminated,NA,NA,"Business Decision, No Safety or Efficacy Concerns"
NCT02202759,2017-04-06,Terminated,NA,NA,"Business Decision, No Safety or Efficacy Concerns"
NCT01775670,2017-04-06,Terminated,NA,NA,"Due to the principal investigator leaving the institution and slow enrollment, we have decided to close the study prior to study completion"
NCT00750204,2017-04-06,Terminated,NA,NA,slow recruitment
NCT01580215,2017-04-06,Terminated,NA,NA,NA
NCT01994889,2017-04-06,Suspended,2017-04-11,"Active, not recruiting",NA
NCT01526915,2017-04-06,Suspended,2019-12-31,Completed,NA
NCT02793154,2017-04-06,Terminated,NA,NA,Early termination due to insufficient enrollment.
NCT02071719,2017-04-06,Terminated,NA,NA,NA
NCT02432820,2017-04-06,Terminated,NA,NA,Business decision
NCT03055234,2017-04-07,Withdrawn,NA,NA,Business decision
NCT03016468,2017-04-07,Withdrawn,NA,NA,Business decision
NCT03012646,2017-04-07,Withdrawn,NA,NA,Business decision
NCT02973191,2017-04-07,Withdrawn,NA,NA,Development of JCAR015 has been discontinued. No subjects were enrolled/treated under protocol JCAR015-ALL-001
NCT02352662,2017-04-07,Withdrawn,NA,NA,Competition with another study.
NCT02341157,2017-04-07,Withdrawn,NA,NA,Principal Investigator left the University of Louisville.
NCT01484769,2017-04-07,Withdrawn,NA,NA,NA
NCT00143819,2017-04-07,Terminated,NA,NA,Low enrollment
NCT02190565,2017-04-07,Withdrawn,NA,NA,Business decision - strategy changes and budget limitations
NCT01838863,2017-04-07,Terminated,NA,NA,Futility.
NCT01624090,2017-04-07,Suspended,2017-06-29,Recruiting,NA
NCT01451606,2017-04-08,Terminated,NA,NA,Adequate recruitment was not achieved in the time frame allowed.
NCT00747955,2017-04-08,Terminated,NA,NA,NA
NCT02282904,2017-04-08,Suspended,2017-08-12,"Active, not recruiting",NA
NCT02069340,2017-04-09,Withdrawn,NA,NA,NA
NCT02438917,2017-04-10,Terminated,NA,NA,collaborator Kinemend closed due to finances
NCT02419703,2017-04-10,Terminated,NA,NA,Difficulty Enrolling
NCT02186353,2017-04-10,Withdrawn,NA,NA,Lack of adequate funding
NCT01437761,2017-04-10,Terminated,NA,NA,Change of Institutional Affliation & Funding Changes
NCT01341288,2017-04-10,Terminated,NA,NA,Slow accrual
NCT00500669,2017-04-10,Terminated,NA,NA,Recruitement too slow
NCT03115385,2017-04-10,Terminated,NA,NA,Funds ended.
NCT03113604,2017-04-10,Withdrawn,NA,NA,The study has been stopped because no one is
NCT02243007,2017-04-10,Terminated,NA,NA,Slow Accrual
NCT02322853,2017-04-10,Terminated,NA,NA,lack of recruitment
NCT01000064,2017-04-10,Terminated,NA,NA,unable to meet recruitment goals
NCT02164318,2017-04-10,Terminated,NA,NA,Lack of enrollment
NCT02531139,2017-04-10,Withdrawn,NA,NA,Study was not feasible.
NCT02036398,2017-04-10,Terminated,2018-11-26,Completed,Difficulty in patient recruitment
NCT02057640,2017-04-10,Suspended,2017-05-23,"Active, not recruiting",Insufficient Staff
NCT02204982,2017-04-10,Terminated,NA,NA,NA
NCT01451515,2017-04-10,Terminated,2018-01-02,"Active, not recruiting",Patients are now being enrolled on a newly opened protocol..
NCT01738620,2017-04-11,Terminated,NA,NA,In October 2015 ICU's setting completely changed from an open concept 8-beds unit to a single bed isolated room.
NCT00596336,2017-04-11,Terminated,NA,NA,Recruitment issues
NCT02370264,2017-04-11,Terminated,NA,NA,Study not progressing toward scientific goals
NCT02257307,2017-04-11,Terminated,NA,NA,expired study
NCT01037335,2017-04-11,Withdrawn,NA,NA,No participants enrolled
NCT00912236,2017-04-11,Terminated,NA,NA,Investigator left institution
NCT01689883,2017-04-11,Terminated,NA,NA,Lack of funding
NCT01066897,2017-04-11,Terminated,NA,NA,Lack of funding prevented further recruitment
NCT00445211,2017-04-11,Terminated,NA,NA,lack of enrollment
NCT03116581,2017-04-11,Terminated,NA,NA,Insufficient on-site staff to manage study
NCT01744184,2017-04-11,Suspended,2018-09-05,Recruiting,Resource issues
NCT02958553,2017-04-11,Suspended,2018-08-20,Completed,Enrollment is on hold to review study design
NCT02702271,2017-04-11,Withdrawn,2017-11-27,Not yet recruiting,Trial redesign
NCT03117855,2017-04-12,Withdrawn,NA,NA,Company no longer interested in supporting this trial
NCT03111979,2017-04-12,Suspended,NA,NA,Time restrictions on leading investigator
NCT03094559,2017-04-12,Withdrawn,NA,NA,Investigator leaving institution
NCT03000634,2017-04-12,Withdrawn,NA,NA,Study was not and will not be initiated due to lack of funding.
NCT02546076,2017-04-12,Withdrawn,NA,NA,Lack of patients
NCT02387242,2017-04-12,Suspended,NA,NA,New relevant data published
NCT02217033,2017-04-12,Terminated,NA,NA,After an interim analysis the Company providing the product decided not to continue with the study
NCT02163330,2017-04-12,Terminated,NA,NA,difficulty in recruiting participants to the study
NCT00421252,2017-04-12,Terminated,NA,NA,Difficult to enroll patients; limited resources available
NCT00225888,2017-04-12,Terminated,NA,NA,Investigators left Joslin
NCT00222989,2017-04-12,Withdrawn,NA,NA,Study never started.
NCT01236508,2017-04-12,Terminated,NA,NA,difficulties recruiting this population for study population
NCT02653495,2017-04-12,Terminated,NA,NA,The N was not obtainable in a timely fashion.
NCT02189395,2017-04-12,Terminated,NA,NA,difficulty in subject recruitment
NCT03117959,2017-04-12,Withdrawn,NA,NA,no longer RCT - same surgical technique and implant used
NCT02381795,2017-04-12,Terminated,NA,NA,Terminated at the request of the financial sponsor.
NCT02950103,2017-04-12,Suspended,2017-10-16,"Active, not recruiting",NA
NCT02739685,2017-04-12,Terminated,NA,NA,"Slow enrollment, access to devices"
NCT02632292,2017-04-12,Terminated,NA,NA,Slow enrollment
NCT01730079,2017-04-12,Terminated,NA,NA,NA
NCT02593851,2017-04-12,Suspended,NA,NA,Trial is suspended following HA feedback regarding the drug formulation.
NCT01285622,2017-04-12,Suspended,2021-04-02,Completed,NA
NCT00354432,2017-04-12,Terminated,NA,NA,Stopped by the DSMB for lack of effect per interim stopping rule.
NCT02422446,2017-04-12,Terminated,NA,NA,Difficulty enrolling patients with elevated triglycerides under statin treatment
NCT02844140,2017-04-13,Withdrawn,NA,NA,NA
NCT02655211,2017-04-13,Withdrawn,NA,NA,Due to staff shortages we are closing the study.
NCT02413853,2017-04-13,Withdrawn,NA,NA,Study drug supply issues
NCT02370355,2017-04-13,Terminated,NA,NA,Sponsor decided not to pursue study
NCT02266654,2017-04-13,Withdrawn,NA,NA,Unable to enroll participants
NCT02254382,2017-04-13,Terminated,NA,NA,Recruitment rates too low
NCT00743769,2017-04-13,Withdrawn,NA,NA,Study never initiated due to contract manufacturing issues
NCT01379521,2017-04-13,Terminated,NA,NA,The study was terminated due to low enrollment. This resulted in the study being underpowered and inconclusive.
NCT01769534,2017-04-13,Terminated,NA,NA,Administratively inactivated
NCT01869803,2017-04-13,Suspended,2018-02-28,NA,NA
NCT01935947,2017-04-13,Terminated,NA,NA,NA
NCT02013167,2017-04-13,Terminated,NA,NA,DMC recommended that the study be halted due to survival benefit of the blinatumomab arm. Amgen accepted this recommendation.
NCT03121092,2017-04-14,Terminated,NA,NA,Due to difficulty with recruiting patients meeting the inclusion criteria the PI decided to retire this project.
NCT00438321,2017-04-14,Terminated,NA,NA,PI relocated
NCT02567396,2017-04-14,Withdrawn,NA,NA,Other- Protocol moved to Disapproved
NCT03117166,2017-04-14,Terminated,NA,NA,multidisciplinary participation could not be overcome.
NCT00239733,2017-04-14,Terminated,NA,NA,failure to enroll additional subjects
NCT00144404,2017-04-15,Withdrawn,NA,NA,this was not a clinical trial
NCT02301390,2017-04-15,Terminated,NA,NA,could not meet enrollment goal
NCT01660087,2017-04-16,Withdrawn,NA,NA,NA
NCT03118479,2017-04-17,Terminated,NA,NA,Because the PI left the institution.
NCT03117504,2017-04-17,Suspended,NA,NA,lack of funding
NCT03005275,2017-04-17,Withdrawn,NA,NA,NA
NCT02549690,2017-04-17,Withdrawn,NA,NA,NA
NCT02548468,2017-04-17,Withdrawn,NA,NA,Slow accrual
NCT02516020,2017-04-17,Withdrawn,NA,NA,NA
NCT01826292,2017-04-17,Withdrawn,NA,NA,Principle Investigator was not able to proceed with the study
NCT01146821,2017-04-17,Terminated,NA,NA,Low enrollment/ expiration of the grant
NCT01008709,2017-04-17,Terminated,NA,NA,poor enrollment
NCT03122704,2017-04-17,Withdrawn,NA,NA,NA
NCT00450983,2017-04-17,Terminated,NA,NA,NA
NCT00988442,2017-04-17,Terminated,NA,NA,This study was closed to recruitment and follow-up early due to low recruitment.
NCT02029846,2017-04-17,Terminated,NA,NA,No sufficient numbers of eligible participants
NCT02704689,2017-04-17,Terminated,NA,NA,Lack of subject enrollment
NCT01904448,2017-04-17,Suspended,2018-05-08,Completed,Primary surgeon has left UNC
NCT02835066,2017-04-17,Withdrawn,NA,NA,NA
NCT01463696,2017-04-17,Terminated,NA,NA,NA
NCT02914821,2017-04-17,Terminated,NA,NA,"Harvard University dining workers went on strike, we hope to relaunch in Fall 2017."
NCT03076281,2017-04-17,Suspended,2017-08-14,Recruiting,Protocol amendment is needed to clarify portions of the protocol.
NCT02244489,2017-04-17,Terminated,NA,NA,NA
NCT02101021,2017-04-17,Terminated,NA,NA,NA
NCT02751580,2017-04-17,Suspended,2017-08-21,Recruiting,New protocol needs to include new video appointment information
NCT02894658,2017-04-17,Suspended,NA,NA,lack of equipment
NCT02819869,2017-04-18,Terminated,NA,NA,insufficient for the fund
NCT02785874,2017-04-18,Terminated,NA,NA,insufficient for the fund
NCT02032927,2017-04-18,Withdrawn,NA,NA,NA
NCT01454453,2017-04-18,Terminated,NA,NA,Failure to recruit people with very late onset schizophrenia like psychosis
NCT02483377,2017-04-18,Terminated,NA,NA,Principal Investigator left
NCT02305199,2017-04-18,Withdrawn,NA,NA,impossible to enroll participants
NCT01784666,2017-04-18,Terminated,NA,NA,Lack of Enrollment
NCT01343329,2017-04-18,Withdrawn,NA,NA,Unable to enroll subjects that fit study criteria.
NCT01326234,2017-04-18,Withdrawn,NA,NA,Due to staff changes the study never started.
NCT00555984,2017-04-18,Terminated,NA,NA,PI decision to terminate
NCT00516516,2017-04-18,Terminated,NA,NA,"Low interest in study, slow recruitment"
NCT00118989,2017-04-18,Terminated,NA,NA,Could not be completed due to technology problems and cost constraints
NCT01920178,2017-04-18,Terminated,NA,NA,"Financial support of the Study withdrawn by Nuvolase, Inc ( PinPointe FootLaser) due to delayed start of the Study and inadequate subjects enrolled"
NCT00589602,2017-04-18,Terminated,NA,NA,slow accrual
NCT01644240,2017-04-18,Terminated,NA,NA,For business reasons
NCT01649258,2017-04-18,Terminated,NA,NA,Lack of Efficacy
NCT02211105,2017-04-18,Terminated,NA,NA,Unexpected low accrual
NCT02520505,2017-04-18,Withdrawn,NA,NA,no participants enrolled
NCT00735254,2017-04-18,Terminated,NA,NA,PI decision
NCT00557843,2017-04-18,Terminated,NA,NA,Data unusable
NCT01869114,2017-04-18,Suspended,2017-05-10,Recruiting,Insufficient staff
NCT02795416,2017-04-19,Withdrawn,NA,NA,NA
NCT01732341,2017-04-19,Terminated,NA,NA,Decision to discontinue patient follow-up at 2 years.
NCT01433718,2017-04-19,Withdrawn,NA,NA,NA
NCT00928772,2017-04-19,Terminated,NA,NA,Lack of efficacy
NCT00715338,2017-04-19,Terminated,NA,NA,poor enrollment
NCT00698542,2017-04-19,Terminated,NA,NA,The study design failed and the data was not able to be analyzed.
NCT01147601,2017-04-19,Terminated,NA,NA,NA
NCT02204371,2017-04-19,Terminated,NA,NA,The study was terminated as the asset was sold to another company who decided not to pursue this indication with this drug.
NCT02594852,2017-04-19,Terminated,NA,NA,Too few patients enrolling + laser no longer available
NCT02425800,2017-04-19,Suspended,NA,NA,Staffing Issues
NCT02020707,2017-04-19,Suspended,2017-04-21,Recruiting,melanoma cohort - per study design
NCT02961816,2017-04-20,Withdrawn,NA,NA,Lack of funding
NCT02948049,2017-04-20,Terminated,NA,NA,Principal Investigator resigned from institution
NCT01142921,2017-04-20,Terminated,NA,NA,Issue regarding the stent design
NCT01123317,2017-04-20,Withdrawn,NA,NA,Never started
NCT02926092,2017-04-20,Terminated,NA,NA,Development of SHP630 was discontinued based on lack of preclinical efficacy.
NCT01614171,2017-04-20,Withdrawn,NA,NA,it was never started because it was never funded
NCT01019343,2017-04-20,Suspended,2017-09-08,Completed,NA
NCT02997956,2017-04-21,Withdrawn,NA,NA,funding issues
NCT02542098,2017-04-21,Withdrawn,NA,NA,Study has been updated with a new protocol number
NCT01230918,2017-04-21,Terminated,NA,NA,Costs of study procedures has changed and escalated and became prohibitive.
NCT01558128,2017-04-21,Terminated,NA,NA,Insufficient Recruitment
NCT01913483,2017-04-21,Terminated,NA,NA,NA
NCT01353222,2017-04-21,Terminated,NA,NA,Administrative reasons.
NCT01574222,2017-04-21,Terminated,NA,NA,Estimated Primary Completion Date: March 2017 (Final data collection date for primary outcome measure)
NCT02500472,2017-04-21,Suspended,2018-04-02,Completed,Pending interim analysis.
NCT03024177,2017-04-21,Withdrawn,NA,NA,Study is withdrawn due to company decision
NCT00693472,2017-04-21,Terminated,NA,NA,NA
NCT01391130,2017-04-21,Terminated,NA,NA,Study Terminated due to Insufficient Efficacy
NCT02129582,2017-04-21,Suspended,2017-04-27,Recruiting,Waiting on new cohort to open
NCT02409498,2017-04-23,Withdrawn,NA,NA,NA
NCT02128503,2017-04-23,Terminated,NA,NA,sample size recruited is not enough
NCT02329795,2017-04-23,Terminated,NA,NA,Slow accrual
NCT02802163,2017-04-24,Withdrawn,NA,NA,study drug unavailable
NCT02796066,2017-04-24,Withdrawn,NA,NA,Protocol not approved
NCT02617914,2017-04-24,Withdrawn,NA,NA,No approval from EC obtained. More details for study were required by EC.
NCT02369913,2017-04-24,Withdrawn,NA,NA,The Study has been officially closed with the IRB
NCT02232256,2017-04-24,Withdrawn,NA,NA,Site unable to enrol recruited subjects
NCT02124291,2017-04-24,Terminated,NA,NA,Insufficient enrollment
NCT02011841,2017-04-24,Withdrawn,NA,NA,We failed to recruit patients
NCT01917981,2017-04-24,Withdrawn,NA,NA,Failure to recruit.
NCT01522378,2017-04-24,Terminated,NA,NA,The study was terminated because the funding was withdrawn.
NCT00203385,2017-04-24,Terminated,NA,NA,Funding expired
NCT01633892,2017-04-24,Terminated,NA,NA,funding ended
NCT03020784,2017-04-24,Suspended,NA,NA,NA
NCT02635074,2017-04-24,Suspended,2017-08-24,Recruiting,Regulatory
NCT01601431,2017-04-24,Terminated,NA,NA,Study was inactivated by the IRB since PI left institution.
NCT02335229,2017-04-24,Terminated,NA,NA,NA
NCT02349646,2017-04-24,Terminated,NA,NA,NA
NCT01390220,2017-04-24,Terminated,NA,NA,NA
NCT02326844,2017-04-24,Terminated,NA,NA,Study was closed by the Cancer Therapy Evaluation Program (CTEP)
NCT02183727,2017-04-24,Terminated,NA,NA,new product design
NCT02332928,2017-04-24,Suspended,2017-05-08,Recruiting,NA
NCT02142998,2017-04-25,Suspended,NA,NA,On hold due to poor enrollment and high drop-out rate.
NCT01682993,2017-04-25,Terminated,NA,NA,NA
NCT02807792,2017-04-25,Withdrawn,NA,NA,No funding
NCT02744235,2017-04-25,Withdrawn,NA,NA,Unable to move forward due to funding
NCT02707263,2017-04-25,Withdrawn,NA,NA,NA
NCT02669108,2017-04-25,Withdrawn,NA,NA,lack of funding
NCT02511613,2017-04-25,Withdrawn,NA,NA,Company decision
NCT02447016,2017-04-25,Terminated,NA,NA,no more participants taking atripla
NCT02251639,2017-04-25,Withdrawn,NA,NA,Study design improvements.
NCT02062788,2017-04-25,Terminated,NA,NA,patient enrollment was failed.
NCT02060669,2017-04-25,Terminated,NA,NA,others
NCT01987310,2017-04-25,Withdrawn,NA,NA,the study was stopped because of lack of interest
NCT01882101,2017-04-25,Withdrawn,NA,NA,"Too small included patients and, not enough cost for PTNS and biofeedback."
NCT01814345,2017-04-25,Terminated,NA,NA,NA
NCT01770613,2017-04-25,Withdrawn,NA,NA,"Corporate business decision, may consider different subject population"
NCT01379196,2017-04-25,Withdrawn,NA,NA,Patients were not interested in enrolling
NCT00845078,2017-04-25,Withdrawn,NA,NA,NA
NCT00451542,2017-04-25,Terminated,NA,NA,Sample too small in retrospective chart review to conduct analysis
NCT00315900,2017-04-25,Terminated,NA,NA,Investigator closed study and left VAMC.
NCT03133962,2017-04-25,Withdrawn,NA,NA,Decision of the investigator
NCT00587795,2017-04-25,Terminated,NA,NA,Inability to enroll subjects
NCT02179892,2017-04-25,Terminated,NA,NA,Inadequate patient population to complete enrollment
NCT02157363,2017-04-25,Terminated,NA,NA,poor recruitment due to change of surgical technique
NCT02500017,2017-04-25,Terminated,NA,NA,Difficulty recruiting appropriate participants
NCT01739348,2017-04-25,Terminated,NA,NA,NA
