nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT04400981,NA,NA,NA,NA,NA
NCT04400214,NA,NA,NA,NA,NA
NCT04399837,NA,NA,NA,NA,NA
NCT04397432,NA,NA,NA,NA,NA
NCT04394351,NA,NA,NA,NA,NA
NCT04393389,NA,NA,NA,NA,NA
NCT04392284,NA,NA,NA,NA,NA
NCT04391348,NA,NA,NA,NA,NA
NCT04390867,2022-05-19,Suspended,NA,NA,Technical Difficulty
NCT04390503,2022-06-26,Terminated,NA,NA,Enrollment challenges
NCT04387877,NA,NA,NA,NA,NA
NCT04387656,NA,NA,NA,NA,NA
NCT04387136,NA,NA,NA,NA,NA
NCT04385368,NA,NA,NA,NA,NA
NCT04385277,NA,NA,NA,NA,NA
NCT04385121,NA,NA,NA,NA,NA
NCT04384198,NA,NA,NA,NA,NA
NCT04382664,NA,NA,NA,NA,NA
NCT04382495,NA,NA,NA,NA,NA
NCT04377451,NA,NA,NA,NA,NA
NCT04376268,NA,NA,NA,NA,NA
NCT04375930,NA,NA,NA,NA,NA
NCT04374136,NA,NA,NA,NA,NA
NCT04373902,NA,NA,NA,NA,NA
NCT04373382,NA,NA,NA,NA,NA
NCT04373369,NA,NA,NA,NA,NA
NCT04373343,NA,NA,NA,NA,NA
NCT04373265,NA,NA,NA,NA,NA
NCT04372953,NA,NA,NA,NA,NA
NCT04372628,NA,NA,NA,NA,NA
NCT04368728,NA,NA,NA,NA,NA
NCT04368130,2022-06-21,Withdrawn,NA,NA,The anomaly detection system is still under development and is not ready to test.
NCT04366817,NA,NA,NA,NA,NA
NCT04365530,NA,NA,NA,NA,NA
NCT04364282,NA,NA,NA,NA,NA
NCT04360551,2022-06-27,Terminated,NA,NA,Decrease in COVID-19 cases locally
NCT04358705,NA,NA,NA,NA,NA
NCT04356989,NA,NA,NA,NA,NA
NCT04354025,NA,NA,NA,NA,NA
NCT04352270,NA,NA,NA,NA,NA
NCT04351555,NA,NA,NA,NA,NA
NCT04351269,NA,NA,NA,NA,NA
NCT04351178,NA,NA,NA,NA,NA
NCT04348708,NA,NA,NA,NA,NA
NCT04348422,NA,NA,NA,NA,NA
NCT04348383,NA,NA,NA,NA,NA
NCT04347291,NA,NA,NA,NA,NA
NCT04346654,NA,NA,NA,NA,NA
NCT04345913,2022-04-22,Suspended,NA,NA,Other - pending amendment
NCT04345471,NA,NA,NA,NA,NA
NCT04344028,NA,NA,NA,NA,NA
NCT04344002,NA,NA,NA,NA,NA
NCT04343248,2022-06-28,Terminated,NA,NA,Study recruitment was halted prematurely as widespread vaccination of the study population made completion infeasible.
NCT04340843,2021-01-05,Suspended,2021-01-08,Recruiting,Scheduled Interim Monitoring
NCT04338061,NA,NA,NA,NA,NA
NCT04338022,NA,NA,NA,NA,NA
NCT04337034,NA,NA,NA,NA,NA
NCT04336878,NA,NA,NA,NA,NA
NCT04336826,NA,NA,NA,NA,NA
NCT04333576,NA,NA,NA,NA,NA
NCT04331561,2021-05-05,Suspended,NA,NA,Due to COVID
NCT04331340,NA,NA,NA,NA,NA
NCT04329325,NA,NA,NA,NA,NA
NCT04328727,NA,NA,NA,NA,NA
NCT04327570,NA,NA,NA,NA,NA
NCT04327089,NA,NA,NA,NA,NA
NCT04321031,NA,NA,NA,NA,NA
NCT04319757,NA,NA,NA,NA,NA
NCT04319094,2022-06-27,Suspended,NA,NA,Study is in the process of being moved to another institution
NCT04318951,NA,NA,NA,NA,NA
NCT04317105,NA,NA,NA,NA,NA
NCT04316702,NA,NA,NA,NA,NA
NCT04315064,NA,NA,NA,NA,NA
NCT04314076,NA,NA,NA,NA,NA
NCT04312451,NA,NA,NA,NA,NA
NCT04312009,NA,NA,NA,NA,NA
NCT04308759,NA,NA,NA,NA,NA
NCT04308512,NA,NA,NA,NA,NA
NCT04307355,NA,NA,NA,NA,NA
NCT04306952,NA,NA,NA,NA,NA
NCT04305366,NA,NA,NA,NA,NA
NCT04304950,NA,NA,NA,NA,NA
NCT04304508,NA,NA,NA,NA,NA
NCT04304079,NA,NA,NA,NA,NA
NCT04303754,NA,NA,NA,NA,NA
NCT04301076,NA,NA,NA,NA,NA
NCT04299464,NA,NA,NA,NA,NA
NCT04298567,NA,NA,NA,NA,NA
NCT04297683,NA,NA,NA,NA,NA
NCT04296734,NA,NA,NA,NA,NA
NCT04294095,NA,NA,NA,NA,NA
NCT04293224,NA,NA,NA,NA,NA
NCT04292301,NA,NA,NA,NA,NA
NCT04289415,NA,NA,NA,NA,NA
NCT04288115,NA,NA,NA,NA,NA
NCT04286438,NA,NA,NA,NA,NA
NCT04286412,NA,NA,NA,NA,NA
NCT04285567,NA,NA,NA,NA,NA
NCT04285229,NA,NA,NA,NA,NA
NCT04281017,NA,NA,NA,NA,NA
NCT04279847,NA,NA,NA,NA,NA
NCT04278846,NA,NA,NA,NA,NA
NCT04277442,2020-07-17,Suspended,NA,NA,Other - Pending amendment to address FDA comments
NCT04275557,NA,NA,NA,NA,NA
NCT04274283,NA,NA,NA,NA,NA
NCT04270955,NA,NA,NA,NA,NA
NCT04266873,2022-06-20,Suspended,NA,NA,Due to Covid-19 pandemic
NCT04265638,NA,NA,NA,NA,NA
NCT04265261,NA,NA,NA,NA,NA
NCT04263922,NA,NA,NA,NA,NA
NCT04260126,NA,NA,NA,NA,NA
NCT04258943,NA,NA,NA,NA,NA
NCT04258592,NA,NA,NA,NA,NA
NCT04255875,NA,NA,NA,NA,NA
NCT04255563,NA,NA,NA,NA,NA
NCT04255043,NA,NA,NA,NA,NA
NCT04253964,NA,NA,NA,NA,NA
NCT04252573,NA,NA,NA,NA,NA
NCT04251663,NA,NA,NA,NA,NA
NCT04251533,NA,NA,NA,NA,NA
NCT04250545,2022-02-17,Suspended,NA,NA,Drug supply issues
NCT04249427,NA,NA,NA,NA,NA
NCT04249362,NA,NA,NA,NA,NA
NCT04248829,NA,NA,NA,NA,NA
NCT04246086,NA,NA,NA,NA,NA
NCT04245722,NA,NA,NA,NA,NA
NCT04243044,NA,NA,NA,NA,NA
NCT04242498,2020-04-17,Suspended,2020-06-29,Recruiting,Study recruitment temporarily halted as a precautionary measure due to the COVID-19 pandemic.
NCT04242446,2020-04-17,Suspended,2020-06-29,Recruiting,Study recruitment temporarily halted as a precautionary measure due to the COVID-19 pandemic.
NCT04241835,NA,NA,NA,NA,NA
NCT04241614,NA,NA,NA,NA,NA
NCT04241341,NA,NA,NA,NA,NA
NCT04239911,NA,NA,NA,NA,NA
NCT04239157,NA,NA,NA,NA,NA
NCT04238520,NA,NA,NA,NA,NA
NCT04234568,2022-05-13,Suspended,2022-06-09,Recruiting,Drug Supply Issues
NCT04233021,NA,NA,NA,NA,NA
NCT04232696,NA,NA,NA,NA,NA
NCT04231643,NA,NA,NA,NA,NA
NCT04230967,NA,NA,NA,NA,NA
NCT04228172,NA,NA,NA,NA,NA
NCT04225585,NA,NA,NA,NA,NA
NCT04224987,NA,NA,NA,NA,NA
NCT04223856,NA,NA,NA,NA,NA
NCT04222972,NA,NA,NA,NA,NA
NCT04222595,NA,NA,NA,NA,NA
NCT04222426,2022-06-27,Terminated,NA,NA,Cessation of main trial of which this study was a biomarker imaging side study.
NCT04220827,NA,NA,NA,NA,NA
NCT04220008,NA,NA,NA,NA,NA
NCT04219618,2022-05-31,Terminated,NA,NA,The study was stopped because the manufacturer stopped producing the HeartWare LVAD device.
NCT04219579,NA,NA,NA,NA,NA
NCT04217525,NA,NA,NA,NA,NA
NCT04216290,NA,NA,NA,NA,NA
NCT04216017,NA,NA,NA,NA,NA
NCT04215991,NA,NA,NA,NA,NA
NCT04215029,NA,NA,NA,NA,NA
NCT04214535,NA,NA,NA,NA,NA
NCT04214249,2020-11-07,Suspended,2021-02-09,Recruiting,Other - pending protocol updates
NCT04212780,NA,NA,NA,NA,NA
NCT04211350,2020-04-20,Suspended,2021-04-27,Recruiting,COVID-19
NCT04210843,NA,NA,NA,NA,NA
NCT04210726,2020-01-31,Withdrawn,NA,NA,Working on complying with the Research Ethics Board requirements.
NCT04206605,NA,NA,NA,NA,NA
NCT04204616,NA,NA,NA,NA,NA
NCT04202926,NA,NA,NA,NA,NA
NCT04201665,NA,NA,NA,NA,NA
NCT04201262,NA,NA,NA,NA,NA
NCT04200937,2020-04-06,Withdrawn,2021-04-22,Not yet recruiting,This study has been withdrawn due to COVID-19.
NCT04199104,NA,NA,NA,NA,NA
NCT04199026,NA,NA,NA,NA,NA
NCT04198662,NA,NA,NA,NA,NA
NCT04197687,NA,NA,NA,NA,NA
NCT04195984,NA,NA,NA,NA,NA
NCT04191824,NA,NA,NA,NA,NA
NCT04191382,2021-06-16,Terminated,NA,NA,early discontinuation based on strategic sponsor decision not driven by any safety concerns
NCT04190550,2021-06-12,Suspended,2022-02-12,Recruiting,Other - pending protocol updates
NCT04189627,NA,NA,NA,NA,NA
NCT04189263,NA,NA,NA,NA,NA
NCT04188639,NA,NA,NA,NA,NA
NCT04188080,NA,NA,NA,NA,NA
NCT04187144,NA,NA,NA,NA,NA
NCT04186585,NA,NA,NA,NA,NA
NCT04185922,NA,NA,NA,NA,NA
NCT04181333,NA,NA,NA,NA,NA
NCT04180215,NA,NA,NA,NA,NA
NCT04180202,2022-06-21,Terminated,NA,NA,Study was terminated due to inability of clinical site to enroll sufficient number of subjects
NCT04176939,2020-04-09,Suspended,2021-03-22,Recruiting,"Due to the COVID-19 pandemic, this study has temporarily suspended recruitment activities. Other elements of the study are ongoing."
NCT04176848,NA,NA,NA,NA,NA
NCT04176705,NA,NA,NA,NA,NA
NCT04176185,2022-06-27,Terminated,NA,NA,COVID-19
NCT04176159,NA,NA,NA,NA,NA
NCT04175912,2021-04-02,Suspended,NA,NA,Scheduled Interim Monitoring
NCT04174859,NA,NA,NA,NA,NA
NCT04174092,NA,NA,NA,NA,NA
NCT04173169,NA,NA,NA,NA,NA
NCT04172532,NA,NA,NA,NA,NA
NCT04171999,NA,NA,NA,NA,NA
NCT04171219,NA,NA,NA,NA,NA
NCT04171141,NA,NA,NA,NA,NA
NCT04170621,NA,NA,NA,NA,NA
NCT04170543,NA,NA,NA,NA,NA
NCT04170348,NA,NA,NA,NA,NA
NCT04169282,NA,NA,NA,NA,NA
NCT04167358,NA,NA,NA,NA,NA
NCT04166942,NA,NA,NA,NA,NA
NCT04166656,NA,NA,NA,NA,NA
NCT04166552,NA,NA,NA,NA,NA
NCT04165317,NA,NA,NA,NA,NA
NCT04163978,NA,NA,NA,NA,NA
NCT04163666,NA,NA,NA,NA,NA
NCT04163094,NA,NA,NA,NA,NA
NCT04159571,2020-04-16,Suspended,2020-09-08,Recruiting,COVID 19
NCT04159467,NA,NA,NA,NA,NA
NCT04157088,NA,NA,NA,NA,NA
NCT04156334,NA,NA,NA,NA,NA
NCT04155463,NA,NA,NA,NA,NA
NCT04153955,NA,NA,NA,NA,NA
NCT04153942,NA,NA,NA,NA,NA
NCT04152018,NA,NA,NA,NA,NA
NCT04151602,NA,NA,NA,NA,NA
NCT04151199,NA,NA,NA,NA,NA
NCT04149210,NA,NA,NA,NA,NA
NCT04148534,NA,NA,NA,NA,NA
NCT04148521,NA,NA,NA,NA,NA
NCT04147884,NA,NA,NA,NA,NA
NCT04147234,2020-04-03,Suspended,2020-06-23,Recruiting,"Due to the current COVID-19 pandemic, the recruitment of new subjects is temporarily discontinued. Ongoing, randomised patients are managed per Trial Protocol."
NCT04145466,NA,NA,NA,NA,NA
NCT04144907,NA,NA,NA,NA,NA
NCT04142437,NA,NA,NA,NA,NA
NCT04142060,NA,NA,NA,NA,NA
NCT04141423,2022-06-22,Terminated,NA,NA,Part 1 completed. Part 2 not initiated
NCT04140825,NA,NA,NA,NA,NA
NCT04140500,NA,NA,NA,NA,NA
NCT04137991,NA,NA,NA,NA,NA
NCT04137614,NA,NA,NA,NA,NA
NCT04136626,NA,NA,NA,NA,NA
NCT04128748,NA,NA,NA,NA,NA
NCT04128397,NA,NA,NA,NA,NA
NCT04128215,NA,NA,NA,NA,NA
NCT04125238,NA,NA,NA,NA,NA
NCT04123366,NA,NA,NA,NA,NA
NCT04120584,NA,NA,NA,NA,NA
NCT04119843,NA,NA,NA,NA,NA
NCT04119271,NA,NA,NA,NA,NA
NCT04117347,NA,NA,NA,NA,NA
NCT04116320,NA,NA,NA,NA,NA
NCT04112407,NA,NA,NA,NA,NA
NCT04108897,NA,NA,NA,NA,NA
NCT04108819,NA,NA,NA,NA,NA
NCT04107181,2020-05-18,Suspended,2021-01-06,"Active, not recruiting",COVID-19
NCT04104555,NA,NA,NA,NA,NA
NCT04104152,NA,NA,NA,NA,NA
NCT04103749,NA,NA,NA,NA,NA
NCT04102774,NA,NA,NA,NA,NA
NCT04102020,NA,NA,NA,NA,NA
NCT04100590,2022-05-31,Terminated,NA,NA,"During a piloting phase with our staff, the technology/eye-tracking device did not collect outcomes as expected."
NCT04100096,NA,NA,NA,NA,NA
NCT04094701,NA,NA,NA,NA,NA
NCT04094558,NA,NA,NA,NA,NA
NCT04094363,NA,NA,NA,NA,NA
NCT04093505,2022-06-27,Terminated,NA,NA,Study turned out no longer feasible. End of Recruitment: 25.5.2022
NCT04092634,NA,NA,NA,NA,NA
NCT04092270,2021-03-11,Suspended,2021-05-01,Recruiting,Other - Pending amendment to change M3814 dosing schedule
NCT04092010,NA,NA,NA,NA,NA
NCT04091217,NA,NA,NA,NA,NA
NCT04091048,NA,NA,NA,NA,NA
NCT04089566,NA,NA,NA,NA,NA
NCT04089098,NA,NA,NA,NA,NA
NCT04088591,NA,NA,NA,NA,NA
NCT04088188,NA,NA,NA,NA,NA
NCT04085614,NA,NA,NA,NA,NA
NCT04084678,NA,NA,NA,NA,NA
NCT04083144,NA,NA,NA,NA,NA
NCT04082338,NA,NA,NA,NA,NA
NCT04081246,NA,NA,NA,NA,NA
NCT04080791,NA,NA,NA,NA,NA
NCT04080271,NA,NA,NA,NA,NA
NCT04079712,NA,NA,NA,NA,NA
NCT04078295,NA,NA,NA,NA,NA
NCT04077762,NA,NA,NA,NA,NA
NCT04075487,NA,NA,NA,NA,NA
NCT04073498,NA,NA,NA,NA,NA
NCT04071405,NA,NA,NA,NA,NA
NCT04068194,NA,NA,NA,NA,NA
NCT04066881,NA,NA,NA,NA,NA
NCT04066218,NA,NA,NA,NA,NA
NCT04064242,NA,NA,NA,NA,NA
NCT04064151,NA,NA,NA,NA,NA
NCT04063501,NA,NA,NA,NA,NA
NCT04062123,NA,NA,NA,NA,NA
NCT04061421,NA,NA,NA,NA,NA
NCT04058743,NA,NA,NA,NA,NA
NCT04058652,NA,NA,NA,NA,NA
NCT04058028,NA,NA,NA,NA,NA
NCT04054908,NA,NA,NA,NA,NA
NCT04053764,NA,NA,NA,NA,NA
NCT04052555,NA,NA,NA,NA,NA
NCT04052035,2022-03-31,Terminated,2022-06-28,"Active, not recruiting",insufficient data
NCT04051229,2020-04-16,Suspended,NA,NA,COVID 19
NCT04049474,NA,NA,NA,NA,NA
NCT04049383,NA,NA,NA,NA,NA
NCT04044768,NA,NA,NA,NA,NA
NCT04044690,NA,NA,NA,NA,NA
NCT04043806,NA,NA,NA,NA,NA
NCT04043377,2022-06-29,Terminated,NA,NA,Financial issues
NCT04042532,NA,NA,NA,NA,NA
NCT04042402,NA,NA,NA,NA,NA
NCT04041479,NA,NA,NA,NA,NA
NCT04040504,NA,NA,NA,NA,NA
NCT04040439,NA,NA,NA,NA,NA
NCT04039386,NA,NA,NA,NA,NA
NCT04038580,NA,NA,NA,NA,NA
NCT04034927,2020-10-20,Suspended,2021-03-06,Recruiting,Scheduled Interim Monitoring
NCT04032444,2022-06-23,Terminated,NA,NA,Sponsor terminated. No longer needed to support business need
NCT04030026,NA,NA,NA,NA,NA
NCT04027621,NA,NA,NA,NA,NA
NCT04026776,2020-04-16,Suspended,2020-06-12,Recruiting,COVID19
NCT04026425,NA,NA,NA,NA,NA
NCT04026113,NA,NA,NA,NA,NA
NCT04022876,NA,NA,NA,NA,NA
NCT04022343,NA,NA,NA,NA,NA
NCT04021290,NA,NA,NA,NA,NA
NCT04021108,NA,NA,NA,NA,NA
NCT04020471,NA,NA,NA,NA,NA
NCT04020341,NA,NA,NA,NA,NA
NCT04019444,NA,NA,NA,NA,NA
NCT04018092,NA,NA,NA,NA,NA
NCT04015700,NA,NA,NA,NA,NA
NCT04014998,NA,NA,NA,NA,NA
NCT04011189,NA,NA,NA,NA,NA
NCT04010747,2021-03-11,Suspended,2021-05-10,Recruiting,"Recruitment is suspended while the study site is being transitioned from Beth Israel Deaconess Medical Center to Boston Medical Center. Once IRB approval is obtained at Boston Medical Center, recruitment will resume."
NCT04009122,NA,NA,NA,NA,NA
NCT04008797,NA,NA,NA,NA,NA
NCT04007809,NA,NA,NA,NA,NA
NCT04006847,2021-07-01,Suspended,NA,NA,Product complaint
NCT04006652,NA,NA,NA,NA,NA
NCT04004065,NA,NA,NA,NA,NA
NCT04002401,NA,NA,NA,NA,NA
NCT04002258,NA,NA,NA,NA,NA
NCT04000373,NA,NA,NA,NA,NA
NCT03997266,NA,NA,NA,NA,NA
NCT03992703,NA,NA,NA,NA,NA
NCT03992183,NA,NA,NA,NA,NA
NCT03991949,NA,NA,NA,NA,NA
NCT03989466,NA,NA,NA,NA,NA
NCT03987295,NA,NA,NA,NA,NA
NCT03986190,NA,NA,NA,NA,NA
NCT03985943,NA,NA,NA,NA,NA
NCT03985293,NA,NA,NA,NA,NA
NCT03984448,2021-08-04,Suspended,NA,NA,End of Initial Phase of Multi-phase protocol
NCT03983824,2021-10-14,Suspended,2021-12-21,Recruiting,Other - Pending amendment to clarify DLT definitions.
NCT03982030,NA,NA,NA,NA,NA
NCT03980899,NA,NA,NA,NA,NA
NCT03980535,NA,NA,NA,NA,NA
NCT03980483,2020-04-24,Suspended,2020-06-24,Recruiting,"Due to the COVID-19 pandemic, this study has temporarily suspended recruitment activities. Other elements of the study are ongoing"
NCT03979508,NA,NA,NA,NA,NA
NCT03977194,NA,NA,NA,NA,NA
NCT03976375,NA,NA,NA,NA,NA
NCT03975647,NA,NA,NA,NA,NA
NCT03972709,NA,NA,NA,NA,NA
NCT03970447,NA,NA,NA,NA,NA
NCT03970343,NA,NA,NA,NA,NA
NCT03969888,NA,NA,NA,NA,NA
NCT03968315,NA,NA,NA,NA,NA
NCT03965689,2020-01-10,Suspended,2020-02-24,Recruiting,Other - pending amendment re: dexamethasone premedication
NCT03964636,NA,NA,NA,NA,NA
NCT03964623,NA,NA,NA,NA,NA
NCT03964337,2020-04-20,Suspended,2020-05-19,Recruiting,Enrollment is suspended due to COVID-19.
NCT03963960,2022-06-22,Suspended,NA,NA,Logistical difficulties in the department due to a lack of paramedical staff and dialysis space.
NCT03963622,NA,NA,NA,NA,NA
NCT03957226,2022-06-23,Withdrawn,NA,NA,Study was not sufficiently funded. No enrollment took place.
NCT03957057,2020-05-14,Suspended,2020-09-14,Recruiting,Covid-19
NCT03955510,NA,NA,NA,NA,NA
NCT03955146,NA,NA,NA,NA,NA
NCT03953898,NA,NA,NA,NA,NA
NCT03953157,NA,NA,NA,NA,NA
NCT03952962,NA,NA,NA,NA,NA
NCT03947177,NA,NA,NA,NA,NA
NCT03940352,NA,NA,NA,NA,NA
NCT03940300,2022-06-27,Terminated,NA,NA,The study was terminated due to a change in priorities at the host organization and the end of the grant period of support.
NCT03939897,2020-12-16,Suspended,2020-12-31,Recruiting,Other - Pending amendment
NCT03938792,NA,NA,NA,NA,NA
NCT03938571,NA,NA,NA,NA,NA
NCT03937466,NA,NA,NA,NA,NA
NCT03936777,NA,NA,NA,NA,NA
NCT03928704,2020-04-17,Suspended,2020-06-23,Recruiting,Study recruitment temporarily halted as a precautionary measure due to the COVID-19 pandemic.
NCT03928236,NA,NA,NA,NA,NA
NCT03927261,NA,NA,NA,NA,NA
NCT03926260,NA,NA,NA,NA,NA
NCT03922711,2020-11-05,Terminated,NA,NA,COVID-19
NCT03921008,NA,NA,NA,NA,NA
NCT03916419,2020-04-20,Suspended,2020-05-06,"Active, not recruiting",COVID-19
NCT03915002,NA,NA,NA,NA,NA
NCT03914664,NA,NA,NA,NA,NA
NCT03912987,NA,NA,NA,NA,NA
NCT03908099,NA,NA,NA,NA,NA
NCT03907527,2020-02-06,Suspended,2020-02-10,Recruiting,Reviewing study data
NCT03907475,NA,NA,NA,NA,NA
NCT03905603,NA,NA,NA,NA,NA
NCT03905226,NA,NA,NA,NA,NA
NCT03902522,NA,NA,NA,NA,NA
NCT03898024,NA,NA,NA,NA,NA
NCT03897348,NA,NA,NA,NA,NA
NCT03897205,NA,NA,NA,NA,NA
NCT03896503,2022-01-05,Suspended,NA,NA,Other - evaluating for primary endpoint
NCT03896269,NA,NA,NA,NA,NA
NCT03893162,NA,NA,NA,NA,NA
NCT03891732,NA,NA,NA,NA,NA
NCT03891602,2022-06-22,Withdrawn,NA,NA,Closed to Enrollment Data Analysis Only. Recruitment was conducted at Kaiser Permanente and there were no MSK patients recruited
NCT03890731,NA,NA,NA,NA,NA
NCT03887780,NA,NA,NA,NA,NA
NCT03887650,NA,NA,NA,NA,NA
NCT03886246,NA,NA,NA,NA,NA
NCT03883165,NA,NA,NA,NA,NA
NCT03883139,NA,NA,NA,NA,NA
NCT03882944,NA,NA,NA,NA,NA
NCT03880292,NA,NA,NA,NA,NA
NCT03880019,2020-02-24,Suspended,2020-07-09,"Active, not recruiting",Other - assess whether study primary objective will be met
NCT03879915,2020-03-25,Suspended,2020-10-09,Recruiting,"Owing to the Covid-19 epidemics, investigators have decided to suspend inclusion in this study on Monday 16 march 2020 for an undetermined period of time"
NCT03879798,NA,NA,NA,NA,NA
NCT03879655,2022-04-14,Terminated,NA,NA,Terminated by previous Sponsor decision
NCT03878251,NA,NA,NA,NA,NA
NCT03878095,2020-02-05,Suspended,2020-02-07,Recruiting,Other - Request for amendment
NCT03877744,NA,NA,NA,NA,NA
NCT03877653,NA,NA,NA,NA,NA
NCT03876275,NA,NA,NA,NA,NA
NCT03875053,NA,NA,NA,NA,NA
NCT03874858,NA,NA,NA,NA,NA
NCT03873883,NA,NA,NA,NA,NA
NCT03873259,NA,NA,NA,NA,NA
NCT03872778,2020-04-14,Suspended,2020-08-06,Recruiting,Recruitment temporarily paused due to COVID-19
NCT03872427,NA,NA,NA,NA,NA
NCT03872128,NA,NA,NA,NA,NA
NCT03871348,NA,NA,NA,NA,NA
NCT03868735,NA,NA,NA,NA,NA
NCT03866525,NA,NA,NA,NA,NA
NCT03863639,2020-04-17,Suspended,NA,NA,Enrollment hold
NCT03862911,NA,NA,NA,NA,NA
NCT03860883,NA,NA,NA,NA,NA
NCT03859973,2020-04-03,Suspended,2020-05-22,Recruiting,"Due to the current COVID-19 pandemic, the recruitment of new subjects is temporarily discontinued. Ongoing, randomised patients are managed per Trial Protocol."
NCT03859648,NA,NA,NA,NA,NA
NCT03857490,2020-05-12,Suspended,2020-06-01,Recruiting,Covid-19
NCT03856060,NA,NA,NA,NA,NA
NCT03853798,NA,NA,NA,NA,NA
NCT03851484,NA,NA,NA,NA,NA
NCT03850483,NA,NA,NA,NA,NA
NCT03850171,NA,NA,NA,NA,NA
NCT03850067,NA,NA,NA,NA,NA
NCT03848754,NA,NA,NA,NA,NA
NCT03846479,NA,NA,NA,NA,NA
NCT03846427,NA,NA,NA,NA,NA
NCT03845517,NA,NA,NA,NA,NA
NCT03839823,NA,NA,NA,NA,NA
NCT03837327,NA,NA,NA,NA,NA
NCT03836040,NA,NA,NA,NA,NA
NCT03833154,NA,NA,NA,NA,NA
NCT03832998,NA,NA,NA,NA,NA
NCT03832010,NA,NA,NA,NA,NA
NCT03828825,NA,NA,NA,NA,NA
NCT03828201,NA,NA,NA,NA,NA
NCT03827993,2021-04-14,Suspended,2022-06-21,"Active, not recruiting",Enrollment was paused due to the COVID-19 pandemic and switching of PI
NCT03827837,NA,NA,NA,NA,NA
NCT03827798,NA,NA,NA,NA,NA
NCT03819465,NA,NA,NA,NA,NA
NCT03819296,NA,NA,NA,NA,NA
NCT03816358,NA,NA,NA,NA,NA
NCT03816345,NA,NA,NA,NA,NA
NCT03816332,2021-05-05,Suspended,2021-06-22,Recruiting,Scheduled Interim Monitoring
NCT03816176,NA,NA,NA,NA,NA
NCT03815006,NA,NA,NA,NA,NA
NCT03814603,NA,NA,NA,NA,NA
NCT03813407,NA,NA,NA,NA,NA
NCT03813147,2021-02-04,Suspended,2021-02-20,"Active, not recruiting",Other - PK expansion cohort completed accrual 6 patient.
NCT03806985,NA,NA,NA,NA,NA
NCT03804879,NA,NA,NA,NA,NA
NCT03804684,NA,NA,NA,NA,NA
NCT03804060,NA,NA,NA,NA,NA
NCT03803774,NA,NA,NA,NA,NA
NCT03802591,NA,NA,NA,NA,NA
NCT03802305,NA,NA,NA,NA,NA
NCT03801915,NA,NA,NA,NA,NA
NCT03801902,2020-04-14,Suspended,2020-07-23,Recruiting,Scheduled Interim Monitoring
NCT03798964,NA,NA,NA,NA,NA
NCT03798678,2021-01-12,Suspended,2021-02-19,Recruiting,DLT evaluation of the current dose level
NCT03794999,NA,NA,NA,NA,NA
NCT03794349,2020-03-20,Suspended,2020-07-30,"Active, not recruiting",temporary closure to accrual and immediate dose modification of Elfornithine for Arm B patients
NCT03793842,NA,NA,NA,NA,NA
NCT03793478,NA,NA,NA,NA,NA
NCT03788369,NA,NA,NA,NA,NA
NCT03786783,2020-06-05,Suspended,2020-09-05,"Active, not recruiting",Other - Pending evaluation of patients on study currently
NCT03786432,NA,NA,NA,NA,NA
NCT03786198,NA,NA,NA,NA,NA
NCT03785925,NA,NA,NA,NA,NA
NCT03785340,NA,NA,NA,NA,NA
NCT03783923,2022-03-01,Terminated,NA,NA,The study was terminated early due to low enrollment and missing efficacy assessment data due to missed visits related to COVID-19.
NCT03783624,NA,NA,NA,NA,NA
NCT03778372,NA,NA,NA,NA,NA
NCT03776812,NA,NA,NA,NA,NA
NCT03776630,NA,NA,NA,NA,NA
NCT03776357,2021-09-21,Suspended,NA,NA,funding halted
NCT03775759,NA,NA,NA,NA,NA
NCT03775070,NA,NA,NA,NA,NA
NCT03772665,NA,NA,NA,NA,NA
NCT03772210,2020-04-08,Suspended,2020-09-03,Recruiting,Recruiting and interventions suspended due to COVID-19 pandemic
NCT03771508,NA,NA,NA,NA,NA
NCT03771001,NA,NA,NA,NA,NA
NCT03770260,2021-10-09,Suspended,2022-03-29,"Active, not recruiting",Other - pending company decision
NCT03769116,NA,NA,NA,NA,NA
NCT03768856,NA,NA,NA,NA,NA
NCT03767348,NA,NA,NA,NA,NA
NCT03766126,NA,NA,NA,NA,NA
NCT03766035,NA,NA,NA,NA,NA
NCT03763942,NA,NA,NA,NA,NA
NCT03762447,NA,NA,NA,NA,NA
NCT03762291,NA,NA,NA,NA,NA
NCT03761095,NA,NA,NA,NA,NA
NCT03758326,NA,NA,NA,NA,NA
NCT03756792,NA,NA,NA,NA,NA
NCT03754322,NA,NA,NA,NA,NA
NCT03753607,NA,NA,NA,NA,NA
NCT03752996,NA,NA,NA,NA,NA
NCT03750903,NA,NA,NA,NA,NA
NCT03745391,NA,NA,NA,NA,NA
NCT03745352,2020-10-02,Suspended,2021-08-20,"Active, not recruiting",Other - Pending amendment to change study design
NCT03744559,NA,NA,NA,NA,NA
NCT03743532,NA,NA,NA,NA,NA
NCT03740217,NA,NA,NA,NA,NA
NCT03739814,2019-12-23,Suspended,2020-07-02,Recruiting,Other - Request for Amendment
NCT03739710,NA,NA,NA,NA,NA
NCT03738228,2020-06-12,Suspended,2021-01-29,"Active, not recruiting",Scheduled Interim Monitoring
NCT03737994,2021-04-06,Suspended,2021-05-04,"Active, not recruiting",Other - NRG reassessing accrual strategies
NCT03736941,NA,NA,NA,NA,NA
