nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT04960384,NA,NA,NA,NA,NA
NCT04959838,NA,NA,NA,NA,NA
NCT04958031,NA,NA,NA,NA,NA
NCT04957992,NA,NA,NA,NA,NA
NCT04957758,NA,NA,NA,NA,NA
NCT04957537,NA,NA,NA,NA,NA
NCT04957498,NA,NA,NA,NA,NA
NCT04957238,NA,NA,NA,NA,NA
NCT04956341,NA,NA,NA,NA,NA
NCT04955808,NA,NA,NA,NA,NA
NCT04955691,NA,NA,NA,NA,NA
NCT04954651,NA,NA,NA,NA,NA
NCT04953390,NA,NA,NA,NA,NA
NCT04951778,NA,NA,NA,NA,NA
NCT04951622,NA,NA,NA,NA,NA
NCT04951206,NA,NA,NA,NA,NA
NCT04950998,NA,NA,NA,NA,NA
NCT04950725,NA,NA,NA,NA,NA
NCT04950673,NA,NA,NA,NA,NA
NCT04950075,NA,NA,NA,NA,NA
NCT04949854,NA,NA,NA,NA,NA
NCT04949841,NA,NA,NA,NA,NA
NCT04949568,NA,NA,NA,NA,NA
NCT04949256,NA,NA,NA,NA,NA
NCT04949113,NA,NA,NA,NA,NA
NCT04948996,2022-06-06,Terminated,NA,NA,"Due to COVID, recruitment in primary care was not possible, alternative proposed hotline recruitment methods yielded population that did not meet inclusion criteria and were too acutely ill to be eligible for study."
NCT04948606,NA,NA,NA,NA,NA
NCT04946721,NA,NA,NA,NA,NA
NCT04946396,NA,NA,NA,NA,NA
NCT04946305,NA,NA,NA,NA,NA
NCT04946279,NA,NA,NA,NA,NA
NCT04946006,NA,NA,NA,NA,NA
NCT04945460,NA,NA,NA,NA,NA
NCT04944784,NA,NA,NA,NA,NA
NCT04942379,NA,NA,NA,NA,NA
NCT04941443,NA,NA,NA,NA,NA
NCT04941287,NA,NA,NA,NA,NA
NCT04941157,NA,NA,NA,NA,NA
NCT04940624,NA,NA,NA,NA,NA
NCT04940585,NA,NA,NA,NA,NA
NCT04939610,NA,NA,NA,NA,NA
NCT04939272,NA,NA,NA,NA,NA
NCT04939051,NA,NA,NA,NA,NA
NCT04938895,NA,NA,NA,NA,NA
NCT04938830,NA,NA,NA,NA,NA
NCT04938752,NA,NA,NA,NA,NA
NCT04938427,NA,NA,NA,NA,NA
NCT04937699,NA,NA,NA,NA,NA
NCT04936685,NA,NA,NA,NA,NA
NCT04936542,NA,NA,NA,NA,NA
NCT04935580,NA,NA,NA,NA,NA
NCT04935437,NA,NA,NA,NA,NA
NCT04934449,NA,NA,NA,NA,NA
NCT04934397,2022-06-08,Terminated,NA,NA,Product Availability Due to Recall
NCT04933695,NA,NA,NA,NA,NA
NCT04933552,NA,NA,NA,NA,NA
NCT04933240,2022-05-31,Withdrawn,NA,NA,Anticipated funding was not received
NCT04932109,NA,NA,NA,NA,NA
NCT04931563,NA,NA,NA,NA,NA
NCT04931017,NA,NA,NA,NA,NA
NCT04930536,NA,NA,NA,NA,NA
NCT04929249,NA,NA,NA,NA,NA
NCT04929236,NA,NA,NA,NA,NA
NCT04929028,NA,NA,NA,NA,NA
NCT04928703,NA,NA,NA,NA,NA
NCT04928417,NA,NA,NA,NA,NA
NCT04927585,NA,NA,NA,NA,NA
NCT04927351,NA,NA,NA,NA,NA
NCT04927247,NA,NA,NA,NA,NA
NCT04926831,NA,NA,NA,NA,NA
NCT04926051,NA,NA,NA,NA,NA
NCT04925492,NA,NA,NA,NA,NA
NCT04924569,NA,NA,NA,NA,NA
NCT04924075,NA,NA,NA,NA,NA
NCT04923594,NA,NA,NA,NA,NA
NCT04923139,NA,NA,NA,NA,NA
NCT04922411,NA,NA,NA,NA,NA
NCT04920292,NA,NA,NA,NA,NA
NCT04917055,NA,NA,NA,NA,NA
NCT04916236,NA,NA,NA,NA,NA
NCT04913610,NA,NA,NA,NA,NA
NCT04913272,NA,NA,NA,NA,NA
NCT04913220,NA,NA,NA,NA,NA
NCT04912557,NA,NA,NA,NA,NA
NCT04911478,NA,NA,NA,NA,NA
NCT04908683,NA,NA,NA,NA,NA
NCT04908657,NA,NA,NA,NA,NA
NCT04908631,NA,NA,NA,NA,NA
NCT04908189,NA,NA,NA,NA,NA
NCT04906980,NA,NA,NA,NA,NA
NCT04906928,NA,NA,NA,NA,NA
NCT04906070,NA,NA,NA,NA,NA
NCT04905849,NA,NA,NA,NA,NA
NCT04905693,NA,NA,NA,NA,NA
NCT04905537,NA,NA,NA,NA,NA
NCT04905459,NA,NA,NA,NA,NA
NCT04905134,NA,NA,NA,NA,NA
NCT04902001,NA,NA,NA,NA,NA
NCT04901702,NA,NA,NA,NA,NA
NCT04901195,NA,NA,NA,NA,NA
NCT04899869,NA,NA,NA,NA,NA
NCT04899323,NA,NA,NA,NA,NA
NCT04899141,NA,NA,NA,NA,NA
NCT04898491,NA,NA,NA,NA,NA
NCT04898478,NA,NA,NA,NA,NA
NCT04897880,2022-06-05,Terminated,NA,NA,Drug supply
NCT04897594,NA,NA,NA,NA,NA
NCT04897360,NA,NA,NA,NA,NA
NCT04896814,NA,NA,NA,NA,NA
NCT04895722,NA,NA,NA,NA,NA
NCT04895371,NA,NA,NA,NA,NA
NCT04895215,NA,NA,NA,NA,NA
NCT04894045,NA,NA,NA,NA,NA
NCT04893317,NA,NA,NA,NA,NA
NCT04893291,NA,NA,NA,NA,NA
NCT04892706,NA,NA,NA,NA,NA
NCT04892472,NA,NA,NA,NA,NA
NCT04892043,NA,NA,NA,NA,NA
NCT04891770,NA,NA,NA,NA,NA
NCT04890366,NA,NA,NA,NA,NA
NCT04889872,NA,NA,NA,NA,NA
NCT04889430,NA,NA,NA,NA,NA
NCT04889404,NA,NA,NA,NA,NA
NCT04888585,NA,NA,NA,NA,NA
NCT04888169,NA,NA,NA,NA,NA
NCT04887831,NA,NA,NA,NA,NA
NCT04887389,NA,NA,NA,NA,NA
NCT04886258,NA,NA,NA,NA,NA
NCT04885946,NA,NA,NA,NA,NA
NCT04884243,NA,NA,NA,NA,NA
NCT04883619,NA,NA,NA,NA,NA
NCT04882917,NA,NA,NA,NA,NA
NCT04882878,NA,NA,NA,NA,NA
NCT04879628,NA,NA,NA,NA,NA
NCT04879342,NA,NA,NA,NA,NA
NCT04877691,NA,NA,NA,NA,NA
NCT04876157,NA,NA,NA,NA,NA
NCT04875169,NA,NA,NA,NA,NA
NCT04875130,NA,NA,NA,NA,NA
NCT04874818,NA,NA,NA,NA,NA
NCT04874662,NA,NA,NA,NA,NA
NCT04874454,NA,NA,NA,NA,NA
NCT04874441,NA,NA,NA,NA,NA
NCT04874051,NA,NA,NA,NA,NA
NCT04873934,NA,NA,NA,NA,NA
NCT04872101,NA,NA,NA,NA,NA
NCT04871776,NA,NA,NA,NA,NA
NCT04871711,NA,NA,NA,NA,NA
NCT04871191,NA,NA,NA,NA,NA
NCT04870515,2021-09-01,Suspended,2021-11-03,Recruiting,Administrative suspension
NCT04870125,NA,NA,NA,NA,NA
NCT04870112,NA,NA,NA,NA,NA
NCT04868981,NA,NA,NA,NA,NA
NCT04868539,NA,NA,NA,NA,NA
NCT04867850,NA,NA,NA,NA,NA
NCT04867707,NA,NA,NA,NA,NA
NCT04867525,NA,NA,NA,NA,NA
NCT04866888,NA,NA,NA,NA,NA
NCT04866264,NA,NA,NA,NA,NA
NCT04865731,NA,NA,NA,NA,NA
NCT04865588,NA,NA,NA,NA,NA
NCT04865406,NA,NA,NA,NA,NA
NCT04864795,NA,NA,NA,NA,NA
NCT04864054,NA,NA,NA,NA,NA
NCT04861844,NA,NA,NA,NA,NA
NCT04861090,NA,NA,NA,NA,NA
NCT04860765,NA,NA,NA,NA,NA
NCT04858815,NA,NA,NA,NA,NA
NCT04857632,NA,NA,NA,NA,NA
NCT04857606,NA,NA,NA,NA,NA
NCT04857424,NA,NA,NA,NA,NA
NCT04857398,NA,NA,NA,NA,NA
NCT04857112,NA,NA,NA,NA,NA
NCT04854590,NA,NA,NA,NA,NA
NCT04854512,NA,NA,NA,NA,NA
NCT04854499,NA,NA,NA,NA,NA
NCT04854434,NA,NA,NA,NA,NA
NCT04854317,NA,NA,NA,NA,NA
NCT04853576,NA,NA,NA,NA,NA
NCT04853251,NA,NA,NA,NA,NA
NCT04851964,NA,NA,NA,NA,NA
NCT04850846,NA,NA,NA,NA,NA
NCT04849455,NA,NA,NA,NA,NA
NCT04848519,NA,NA,NA,NA,NA
NCT04848480,NA,NA,NA,NA,NA
NCT04847453,NA,NA,NA,NA,NA
NCT04846296,NA,NA,NA,NA,NA
NCT04846244,NA,NA,NA,NA,NA
NCT04846127,NA,NA,NA,NA,NA
NCT04844983,NA,NA,NA,NA,NA
NCT04844814,NA,NA,NA,NA,NA
NCT04844606,NA,NA,NA,NA,NA
NCT04844463,NA,NA,NA,NA,NA
NCT04843904,NA,NA,NA,NA,NA
NCT04843800,NA,NA,NA,NA,NA
NCT04843761,NA,NA,NA,NA,NA
NCT04843046,NA,NA,NA,NA,NA
NCT04840784,NA,NA,NA,NA,NA
NCT04840667,NA,NA,NA,NA,NA
NCT04840589,NA,NA,NA,NA,NA
NCT04840199,2022-05-16,Suspended,2022-06-02,Recruiting,Temporarily Closed (Paused) to Accrual
NCT04839315,2022-05-31,Terminated,NA,NA,Difficulty with enrollment
NCT04838626,NA,NA,NA,NA,NA
NCT04838613,NA,NA,NA,NA,NA
NCT04837729,NA,NA,NA,NA,NA
NCT04837573,NA,NA,NA,NA,NA
NCT04837222,NA,NA,NA,NA,NA
NCT04837040,NA,NA,NA,NA,NA
NCT04836832,2022-06-02,Withdrawn,NA,NA,PI decision
NCT04836325,NA,NA,NA,NA,NA
NCT04836182,NA,NA,NA,NA,NA
NCT04834414,NA,NA,NA,NA,NA
NCT04833829,NA,NA,NA,NA,NA
NCT04833582,NA,NA,NA,NA,NA
NCT04832815,NA,NA,NA,NA,NA
NCT04831996,NA,NA,NA,NA,NA
NCT04831125,NA,NA,NA,NA,NA
NCT04830748,NA,NA,NA,NA,NA
NCT04830709,NA,NA,NA,NA,NA
NCT04826536,NA,NA,NA,NA,NA
NCT04826003,NA,NA,NA,NA,NA
NCT04824066,NA,NA,NA,NA,NA
NCT04823611,NA,NA,NA,NA,NA
NCT04822259,2022-06-02,Withdrawn,NA,NA,Study design is not reasonable and sponsor decided to terminate the study. No patient enrolled by now
NCT04820985,NA,NA,NA,NA,NA
NCT04820309,NA,NA,NA,NA,NA
NCT04819997,NA,NA,NA,NA,NA
NCT04819464,NA,NA,NA,NA,NA
NCT04819100,NA,NA,NA,NA,NA
NCT04819022,NA,NA,NA,NA,NA
NCT04818970,NA,NA,NA,NA,NA
NCT04818593,NA,NA,NA,NA,NA
NCT04817345,NA,NA,NA,NA,NA
NCT04817241,NA,NA,NA,NA,NA
NCT04817085,NA,NA,NA,NA,NA
NCT04816734,NA,NA,NA,NA,NA
NCT04815499,NA,NA,NA,NA,NA
NCT04815369,NA,NA,NA,NA,NA
NCT04815252,NA,NA,NA,NA,NA
NCT04812197,NA,NA,NA,NA,NA
NCT04812028,NA,NA,NA,NA,NA
NCT04812002,NA,NA,NA,NA,NA
NCT04809623,2022-01-19,Suspended,NA,NA,Screening/enrollment paused pending evaluation of preliminary preclinical findings.
NCT04809467,NA,NA,NA,NA,NA
NCT04808141,NA,NA,NA,NA,NA
NCT04807504,NA,NA,NA,NA,NA
NCT04807400,NA,NA,NA,NA,NA
NCT04805593,NA,NA,NA,NA,NA
NCT04805528,NA,NA,NA,NA,NA
NCT04804579,NA,NA,NA,NA,NA
NCT04803604,NA,NA,NA,NA,NA
NCT04803201,NA,NA,NA,NA,NA
NCT04799899,NA,NA,NA,NA,NA
NCT04799717,NA,NA,NA,NA,NA
NCT04799080,NA,NA,NA,NA,NA
NCT04798781,NA,NA,NA,NA,NA
NCT04798768,NA,NA,NA,NA,NA
NCT04795427,NA,NA,NA,NA,NA
NCT04793373,NA,NA,NA,NA,NA
NCT04792385,NA,NA,NA,NA,NA
NCT04791943,NA,NA,NA,NA,NA
NCT04789850,NA,NA,NA,NA,NA
NCT04789369,NA,NA,NA,NA,NA
NCT04789174,NA,NA,NA,NA,NA
NCT04787315,NA,NA,NA,NA,NA
NCT04786587,NA,NA,NA,NA,NA
NCT04785950,NA,NA,NA,NA,NA
NCT04785638,NA,NA,NA,NA,NA
NCT04785534,NA,NA,NA,NA,NA
NCT04785482,NA,NA,NA,NA,NA
NCT04785300,NA,NA,NA,NA,NA
NCT04784884,NA,NA,NA,NA,NA
NCT04783597,NA,NA,NA,NA,NA
NCT04783415,2022-06-07,Suspended,NA,NA,FDA Clinical Hold
NCT04783272,NA,NA,NA,NA,NA
NCT04782752,NA,NA,NA,NA,NA
NCT04782336,NA,NA,NA,NA,NA
NCT04780880,NA,NA,NA,NA,NA
NCT04780477,NA,NA,NA,NA,NA
NCT04779320,NA,NA,NA,NA,NA
NCT04779307,NA,NA,NA,NA,NA
NCT04779216,NA,NA,NA,NA,NA
NCT04778410,NA,NA,NA,NA,NA
NCT04777006,NA,NA,NA,NA,NA
NCT04776252,NA,NA,NA,NA,NA
NCT04775953,NA,NA,NA,NA,NA
NCT04775914,NA,NA,NA,NA,NA
NCT04775355,2022-06-07,Suspended,NA,NA,Pending Interim Analysis
NCT04775225,NA,NA,NA,NA,NA
NCT04775082,NA,NA,NA,NA,NA
NCT04774380,NA,NA,NA,NA,NA
NCT04774094,NA,NA,NA,NA,NA
NCT04773392,NA,NA,NA,NA,NA
NCT04773275,NA,NA,NA,NA,NA
NCT04772937,NA,NA,NA,NA,NA
NCT04771442,NA,NA,NA,NA,NA
NCT04771156,NA,NA,NA,NA,NA
NCT04769960,NA,NA,NA,NA,NA
NCT04768881,NA,NA,NA,NA,NA
NCT04768647,NA,NA,NA,NA,NA
NCT04768036,NA,NA,NA,NA,NA
NCT04767984,NA,NA,NA,NA,NA
NCT04767529,NA,NA,NA,NA,NA
NCT04767464,NA,NA,NA,NA,NA
NCT04767373,NA,NA,NA,NA,NA
NCT04766476,2022-03-16,Terminated,NA,NA,Business objectives have changed
NCT04765384,NA,NA,NA,NA,NA
NCT04764942,NA,NA,NA,NA,NA
NCT04764357,NA,NA,NA,NA,NA
NCT04763005,NA,NA,NA,NA,NA
NCT04762680,NA,NA,NA,NA,NA
NCT04761198,NA,NA,NA,NA,NA
NCT04760730,NA,NA,NA,NA,NA
NCT04757636,NA,NA,NA,NA,NA
NCT04757610,NA,NA,NA,NA,NA
NCT04757051,NA,NA,NA,NA,NA
NCT04756908,NA,NA,NA,NA,NA
NCT04756232,NA,NA,NA,NA,NA
NCT04756037,2021-07-07,Suspended,2021-09-02,Recruiting,Pending protocol revision
NCT04755244,NA,NA,NA,NA,NA
NCT04754217,NA,NA,NA,NA,NA
NCT04752592,NA,NA,NA,NA,NA
NCT04752332,NA,NA,NA,NA,NA
NCT04751799,NA,NA,NA,NA,NA
NCT04751383,2022-01-25,Suspended,2022-03-25,Recruiting,Other - Amendment Request
NCT04751162,NA,NA,NA,NA,NA
NCT04747808,NA,NA,NA,NA,NA
NCT04747691,NA,NA,NA,NA,NA
NCT04747613,NA,NA,NA,NA,NA
NCT04747470,NA,NA,NA,NA,NA
NCT04745832,NA,NA,NA,NA,NA
NCT04745351,2022-06-01,Terminated,NA,NA,The study was terminated due to study enrollment feasibility. This decision is not based on efficacy or safety concerns.
NCT04743141,NA,NA,NA,NA,NA
NCT04740931,NA,NA,NA,NA,NA
NCT04740801,NA,NA,NA,NA,NA
NCT04740229,NA,NA,NA,NA,NA
NCT04739800,NA,NA,NA,NA,NA
NCT04738643,NA,NA,NA,NA,NA
NCT04738123,NA,NA,NA,NA,NA
NCT04737954,NA,NA,NA,NA,NA
NCT04735978,NA,NA,NA,NA,NA
NCT04735718,NA,NA,NA,NA,NA
NCT04735471,NA,NA,NA,NA,NA
NCT04734379,NA,NA,NA,NA,NA
NCT04733677,NA,NA,NA,NA,NA
NCT04733534,NA,NA,NA,NA,NA
NCT04733040,NA,NA,NA,NA,NA
NCT04732728,NA,NA,NA,NA,NA
NCT04732663,NA,NA,NA,NA,NA
NCT04732520,NA,NA,NA,NA,NA
NCT04732221,NA,NA,NA,NA,NA
NCT04731714,NA,NA,NA,NA,NA
NCT04731688,NA,NA,NA,NA,NA
NCT04730635,NA,NA,NA,NA,NA
NCT04729959,NA,NA,NA,NA,NA
NCT04728893,NA,NA,NA,NA,NA
NCT04728854,NA,NA,NA,NA,NA
NCT04727697,NA,NA,NA,NA,NA
NCT04726891,NA,NA,NA,NA,NA
NCT04726449,NA,NA,NA,NA,NA
NCT04725929,NA,NA,NA,NA,NA
NCT04725864,NA,NA,NA,NA,NA
NCT04725838,NA,NA,NA,NA,NA
NCT04725552,NA,NA,NA,NA,NA
NCT04724655,NA,NA,NA,NA,NA
NCT04723576,NA,NA,NA,NA,NA
NCT04723368,NA,NA,NA,NA,NA
NCT04722835,NA,NA,NA,NA,NA
NCT04722666,NA,NA,NA,NA,NA
NCT04722172,NA,NA,NA,NA,NA
NCT04721821,NA,NA,NA,NA,NA
NCT04721808,NA,NA,NA,NA,NA
NCT04721353,NA,NA,NA,NA,NA
NCT04720534,NA,NA,NA,NA,NA
NCT04720339,NA,NA,NA,NA,NA
NCT04720157,2022-05-12,Suspended,2022-05-25,Recruiting,Novartis has temporarily suspended production of 177Lu-PSMA-617 per abundance of caution as result of potential quality issues in its manufacturing processes. Screening and enrollment for 177Lu-PSMA-617 clinical trials is being put on hold globally.
NCT04718870,NA,NA,NA,NA,NA
NCT04718675,NA,NA,NA,NA,NA
NCT04718194,NA,NA,NA,NA,NA
NCT04717310,NA,NA,NA,NA,NA
NCT04716231,NA,NA,NA,NA,NA
NCT04715945,NA,NA,NA,NA,NA
NCT04714619,NA,NA,NA,NA,NA
NCT04712734,NA,NA,NA,NA,NA
NCT04712721,NA,NA,NA,NA,NA
NCT04712643,NA,NA,NA,NA,NA
NCT04712175,NA,NA,NA,NA,NA
NCT04712097,NA,NA,NA,NA,NA
NCT04711252,NA,NA,NA,NA,NA
NCT04711109,NA,NA,NA,NA,NA
NCT04710628,NA,NA,NA,NA,NA
NCT04709783,NA,NA,NA,NA,NA
NCT04709276,NA,NA,NA,NA,NA
NCT04708782,NA,NA,NA,NA,NA
NCT04708418,NA,NA,NA,NA,NA
NCT04707196,NA,NA,NA,NA,NA
NCT04706507,NA,NA,NA,NA,NA
NCT04705597,NA,NA,NA,NA,NA
NCT04704661,NA,NA,NA,NA,NA
NCT04704648,NA,NA,NA,NA,NA
NCT04703192,NA,NA,NA,NA,NA
NCT04701931,NA,NA,NA,NA,NA
NCT04700800,NA,NA,NA,NA,NA
NCT04700150,NA,NA,NA,NA,NA
NCT04700059,NA,NA,NA,NA,NA
NCT04696263,NA,NA,NA,NA,NA
NCT04696055,NA,NA,NA,NA,NA
NCT04695704,NA,NA,NA,NA,NA
NCT04695236,NA,NA,NA,NA,NA
NCT04692116,NA,NA,NA,NA,NA
NCT04691648,NA,NA,NA,NA,NA
NCT04691089,NA,NA,NA,NA,NA
NCT04689828,2022-05-12,Suspended,2022-05-25,Recruiting,Novartis has temporarily suspended production of 177Lu-PSMA-617 per abundance of caution as result of potential quality issues in its manufacturing processes. Screening and enrollment for 177Lu-PSMA-617 clinical trials is being put on hold globally.
NCT04688333,2022-06-07,Withdrawn,NA,NA,Feasibility
NCT04687137,NA,NA,NA,NA,NA
NCT04686773,NA,NA,NA,NA,NA
NCT04685499,NA,NA,NA,NA,NA
NCT04685135,NA,NA,NA,NA,NA
NCT04684446,NA,NA,NA,NA,NA
NCT04684121,NA,NA,NA,NA,NA
NCT04683848,NA,NA,NA,NA,NA
NCT04681339,NA,NA,NA,NA,NA
NCT04680052,NA,NA,NA,NA,NA
NCT04678752,NA,NA,NA,NA,NA
NCT04678635,NA,NA,NA,NA,NA
NCT04677569,NA,NA,NA,NA,NA
NCT04677543,NA,NA,NA,NA,NA
NCT04676854,NA,NA,NA,NA,NA
NCT04676347,NA,NA,NA,NA,NA
NCT04673942,NA,NA,NA,NA,NA
NCT04673032,NA,NA,NA,NA,NA
NCT04672460,NA,NA,NA,NA,NA
NCT04671667,NA,NA,NA,NA,NA
NCT04671212,NA,NA,NA,NA,NA
NCT04670796,NA,NA,NA,NA,NA
NCT04670770,NA,NA,NA,NA,NA
NCT04669925,NA,NA,NA,NA,NA
NCT04669808,NA,NA,NA,NA,NA
NCT04669743,NA,NA,NA,NA,NA
NCT04669067,NA,NA,NA,NA,NA
NCT04669015,NA,NA,NA,NA,NA
NCT04668664,NA,NA,NA,NA,NA
NCT04668157,NA,NA,NA,NA,NA
NCT04667312,NA,NA,NA,NA,NA
NCT04667234,NA,NA,NA,NA,NA
NCT04667104,NA,NA,NA,NA,NA
NCT04666025,NA,NA,NA,NA,NA
NCT04665037,NA,NA,NA,NA,NA
NCT04664738,NA,NA,NA,NA,NA
NCT04664634,NA,NA,NA,NA,NA
NCT04663867,NA,NA,NA,NA,NA
NCT04663308,NA,NA,NA,NA,NA
NCT04662710,NA,NA,NA,NA,NA
NCT04662632,NA,NA,NA,NA,NA
NCT04662619,NA,NA,NA,NA,NA
NCT04661878,NA,NA,NA,NA,NA
NCT04661657,NA,NA,NA,NA,NA
NCT04660344,NA,NA,NA,NA,NA
NCT04658628,NA,NA,NA,NA,NA
NCT04657822,NA,NA,NA,NA,NA
NCT04657289,NA,NA,NA,NA,NA
NCT04656132,NA,NA,NA,NA,NA
NCT04655625,NA,NA,NA,NA,NA
NCT04655391,2022-06-07,Withdrawn,NA,NA,Drug availability
NCT04655118,NA,NA,NA,NA,NA
NCT04652960,NA,NA,NA,NA,NA
NCT04652076,NA,NA,NA,NA,NA
NCT04651400,NA,NA,NA,NA,NA
NCT04650854,NA,NA,NA,NA,NA
NCT04650490,NA,NA,NA,NA,NA
NCT04650100,NA,NA,NA,NA,NA
NCT04650087,NA,NA,NA,NA,NA
NCT04649359,NA,NA,NA,NA,NA
NCT04649242,NA,NA,NA,NA,NA
NCT04649229,NA,NA,NA,NA,NA
NCT04648930,NA,NA,NA,NA,NA
NCT04647994,NA,NA,NA,NA,NA
NCT04647734,NA,NA,NA,NA,NA
NCT04647526,NA,NA,NA,NA,NA
NCT04647487,NA,NA,NA,NA,NA
NCT04646434,NA,NA,NA,NA,NA
NCT04645173,NA,NA,NA,NA,NA
NCT04645121,NA,NA,NA,NA,NA
NCT04644861,NA,NA,NA,NA,NA
NCT04644471,NA,NA,NA,NA,NA
NCT04644315,2022-06-10,Terminated,NA,NA,In a preliminary analysis the primary endpoint was negative and ongoing portions of the study have therefore been discontinued.
NCT04644068,NA,NA,NA,NA,NA
NCT04642365,NA,NA,NA,NA,NA
NCT04641975,NA,NA,NA,NA,NA
NCT04639973,NA,NA,NA,NA,NA
NCT04639674,NA,NA,NA,NA,NA
NCT04639596,2022-06-02,Withdrawn,NA,NA,Due to COVID-19 we never started the study and didn't enroll anyone.
NCT04638309,2022-06-01,Suspended,NA,NA,Sponsor decision
NCT04638088,NA,NA,NA,NA,NA
NCT04637893,NA,NA,NA,NA,NA
NCT04636528,NA,NA,NA,NA,NA
NCT04635878,NA,NA,NA,NA,NA
NCT04635228,NA,NA,NA,NA,NA
NCT04635111,NA,NA,NA,NA,NA
NCT04634669,NA,NA,NA,NA,NA
NCT04634409,NA,NA,NA,NA,NA
NCT04633278,NA,NA,NA,NA,NA
NCT04633239,2021-10-22,Suspended,NA,NA,Other - To review agent toxicities
NCT04632953,NA,NA,NA,NA,NA
NCT04632641,NA,NA,NA,NA,NA
NCT04631601,NA,NA,NA,NA,NA
NCT04631523,NA,NA,NA,NA,NA
NCT04631497,NA,NA,NA,NA,NA
NCT04631029,2021-09-29,Suspended,2022-01-04,"Active, not recruiting",Scheduled Interim Monitoring
NCT04630145,2021-07-29,Suspended,2021-10-28,Recruiting,Enrollment is temporarily suspended until completion of the protocol amendment and the investigational products supply.
NCT04629833,NA,NA,NA,NA,NA
NCT04629248,NA,NA,NA,NA,NA
NCT04629053,NA,NA,NA,NA,NA
NCT04626921,NA,NA,NA,NA,NA
NCT04626674,NA,NA,NA,NA,NA
NCT04626570,NA,NA,NA,NA,NA
NCT04626297,NA,NA,NA,NA,NA
NCT04626141,NA,NA,NA,NA,NA
NCT04625231,2020-11-10,Terminated,2022-03-30,Recruiting,Due to decreased case volume due to COVID-19 enrollment has stopped.
NCT04625218,2021-05-28,Suspended,NA,NA,Hydroxychloroquine is not yet used for the Treatment of SARS-CoV2 (COVID 19)
NCT04624581,NA,NA,NA,NA,NA
NCT04623710,NA,NA,NA,NA,NA
NCT04621643,NA,NA,NA,NA,NA
NCT04620733,NA,NA,NA,NA,NA
NCT04620161,NA,NA,NA,NA,NA
NCT04619485,NA,NA,NA,NA,NA
NCT04619368,NA,NA,NA,NA,NA
NCT04618744,NA,NA,NA,NA,NA
NCT04618471,NA,NA,NA,NA,NA
NCT04617522,NA,NA,NA,NA,NA
NCT04616560,2021-11-20,Suspended,NA,NA,Other - Stage 1 has met accrual
NCT04616547,NA,NA,NA,NA,NA
NCT04616326,NA,NA,NA,NA,NA
NCT04616014,NA,NA,NA,NA,NA
NCT04614948,NA,NA,NA,NA,NA
NCT04614337,NA,NA,NA,NA,NA
NCT04612790,NA,NA,NA,NA,NA
NCT04612725,NA,NA,NA,NA,NA
NCT04612244,NA,NA,NA,NA,NA
NCT04611152,NA,NA,NA,NA,NA
NCT04611022,NA,NA,NA,NA,NA
NCT04610697,NA,NA,NA,NA,NA
NCT04610684,NA,NA,NA,NA,NA
NCT04610346,NA,NA,NA,NA,NA
NCT04609943,NA,NA,NA,NA,NA
NCT04609878,NA,NA,NA,NA,NA
NCT04609813,NA,NA,NA,NA,NA
NCT04609098,NA,NA,NA,NA,NA
NCT04609046,NA,NA,NA,NA,NA
NCT04607421,NA,NA,NA,NA,NA
NCT04606966,NA,NA,NA,NA,NA
NCT04606381,NA,NA,NA,NA,NA
NCT04605614,2021-02-10,Suspended,2021-04-28,Recruiting,COVID-19 Control Measures
NCT04604860,NA,NA,NA,NA,NA
NCT04603937,NA,NA,NA,NA,NA
NCT04603781,NA,NA,NA,NA,NA
NCT04603495,NA,NA,NA,NA,NA
NCT04601532,NA,NA,NA,NA,NA
NCT04600804,NA,NA,NA,NA,NA
NCT04600479,NA,NA,NA,NA,NA
NCT04600336,NA,NA,NA,NA,NA
NCT04599140,NA,NA,NA,NA,NA
NCT04598165,NA,NA,NA,NA,NA
NCT04597840,NA,NA,NA,NA,NA
NCT04597697,NA,NA,NA,NA,NA
NCT04597632,NA,NA,NA,NA,NA
NCT04597437,NA,NA,NA,NA,NA
NCT04596293,NA,NA,NA,NA,NA
NCT04595747,NA,NA,NA,NA,NA
NCT04594707,NA,NA,NA,NA,NA
NCT04594369,NA,NA,NA,NA,NA
NCT04593758,NA,NA,NA,NA,NA
NCT04593004,NA,NA,NA,NA,NA
NCT04592913,NA,NA,NA,NA,NA
NCT04592419,NA,NA,NA,NA,NA
NCT04592159,2022-06-02,Withdrawn,NA,NA,The decision to suspend this study was based upon evaluation of pandemic-related challenges impacting both clinical trial sites and potential participants. This suspension was initiated prior to site activation and participant recruitment.
NCT04590235,NA,NA,NA,NA,NA
NCT04590092,NA,NA,NA,NA,NA
NCT04588246,NA,NA,NA,NA,NA
NCT04587622,NA,NA,NA,NA,NA
NCT04586153,NA,NA,NA,NA,NA
NCT04586049,NA,NA,NA,NA,NA
NCT04585958,NA,NA,NA,NA,NA
NCT04585789,NA,NA,NA,NA,NA
NCT04585776,NA,NA,NA,NA,NA
NCT04583969,2021-02-25,Suspended,2021-03-03,Recruiting,IRB decision to halt enrollment
NCT04583423,NA,NA,NA,NA,NA
NCT04582409,NA,NA,NA,NA,NA
NCT04582383,NA,NA,NA,NA,NA
NCT04582344,NA,NA,NA,NA,NA
