nctid,stop_date,stop_status,restart_date,restart_status,why_stopped
NCT05577091,NA,NA,NA,NA,NA
NCT05577078,NA,NA,NA,NA,NA
NCT05577065,NA,NA,NA,NA,NA
NCT05577052,NA,NA,NA,NA,NA
NCT05577039,NA,NA,NA,NA,NA
NCT05577026,NA,NA,NA,NA,NA
NCT05577013,NA,NA,NA,NA,NA
NCT05577000,NA,NA,NA,NA,NA
NCT05576987,NA,NA,NA,NA,NA
NCT05576961,NA,NA,NA,NA,NA
NCT05576948,NA,NA,NA,NA,NA
NCT05576935,NA,NA,NA,NA,NA
NCT05576909,NA,NA,NA,NA,NA
NCT05576870,NA,NA,NA,NA,NA
NCT05576831,NA,NA,NA,NA,NA
NCT05576818,NA,NA,NA,NA,NA
NCT05576792,NA,NA,NA,NA,NA
NCT05576766,NA,NA,NA,NA,NA
NCT05576753,NA,NA,NA,NA,NA
NCT05576727,NA,NA,NA,NA,NA
NCT05576714,NA,NA,NA,NA,NA
NCT05576701,NA,NA,NA,NA,NA
NCT05576688,NA,NA,NA,NA,NA
NCT05576675,NA,NA,NA,NA,NA
NCT05576649,NA,NA,NA,NA,NA
NCT05576636,NA,NA,NA,NA,NA
NCT05576610,NA,NA,NA,NA,NA
NCT05576584,NA,NA,NA,NA,NA
NCT05576558,NA,NA,NA,NA,NA
NCT05576545,NA,NA,NA,NA,NA
NCT05576532,NA,NA,NA,NA,NA
NCT05576519,NA,NA,NA,NA,NA
NCT05576506,NA,NA,NA,NA,NA
NCT05576493,NA,NA,NA,NA,NA
NCT05576480,NA,NA,NA,NA,NA
NCT05576467,NA,NA,NA,NA,NA
NCT05576454,NA,NA,NA,NA,NA
NCT05576441,NA,NA,NA,NA,NA
NCT05576376,NA,NA,NA,NA,NA
NCT05576363,NA,NA,NA,NA,NA
NCT05576350,NA,NA,NA,NA,NA
NCT05576337,NA,NA,NA,NA,NA
NCT05576324,NA,NA,NA,NA,NA
NCT05576311,NA,NA,NA,NA,NA
NCT05576298,NA,NA,NA,NA,NA
NCT05576259,NA,NA,NA,NA,NA
NCT05576233,NA,NA,NA,NA,NA
NCT05576220,NA,NA,NA,NA,NA
NCT05576207,NA,NA,NA,NA,NA
NCT05576194,NA,NA,NA,NA,NA
NCT05576181,NA,NA,NA,NA,NA
NCT05576168,NA,NA,NA,NA,NA
NCT05576142,NA,NA,NA,NA,NA
NCT05576103,NA,NA,NA,NA,NA
NCT05576090,NA,NA,NA,NA,NA
NCT05576077,NA,NA,NA,NA,NA
NCT05576064,NA,NA,NA,NA,NA
NCT05576051,NA,NA,NA,NA,NA
NCT05576025,NA,NA,NA,NA,NA
NCT05575986,NA,NA,NA,NA,NA
NCT05575973,NA,NA,NA,NA,NA
NCT05575960,NA,NA,NA,NA,NA
NCT05575947,NA,NA,NA,NA,NA
NCT05575934,NA,NA,NA,NA,NA
NCT05575921,NA,NA,NA,NA,NA
NCT05575895,NA,NA,NA,NA,NA
NCT05575882,NA,NA,NA,NA,NA
NCT05575869,NA,NA,NA,NA,NA
NCT05575856,NA,NA,NA,NA,NA
NCT05575843,NA,NA,NA,NA,NA
NCT05575817,NA,NA,NA,NA,NA
NCT05575791,NA,NA,NA,NA,NA
NCT05575778,NA,NA,NA,NA,NA
NCT05575765,NA,NA,NA,NA,NA
NCT05575752,NA,NA,NA,NA,NA
NCT05575739,NA,NA,NA,NA,NA
NCT05575726,NA,NA,NA,NA,NA
NCT05575713,NA,NA,NA,NA,NA
NCT05575661,NA,NA,NA,NA,NA
NCT05575648,NA,NA,NA,NA,NA
NCT05575635,NA,NA,NA,NA,NA
NCT05575609,NA,NA,NA,NA,NA
NCT05575596,NA,NA,NA,NA,NA
NCT05575583,NA,NA,NA,NA,NA
NCT05575570,NA,NA,NA,NA,NA
NCT05575544,NA,NA,NA,NA,NA
NCT05575531,NA,NA,NA,NA,NA
NCT05575518,NA,NA,NA,NA,NA
NCT05575479,NA,NA,NA,NA,NA
NCT05575414,NA,NA,NA,NA,NA
NCT05575401,NA,NA,NA,NA,NA
NCT05575388,NA,NA,NA,NA,NA
NCT05575375,NA,NA,NA,NA,NA
NCT05575362,NA,NA,NA,NA,NA
NCT05575323,NA,NA,NA,NA,NA
NCT05575310,NA,NA,NA,NA,NA
NCT05575297,NA,NA,NA,NA,NA
NCT05575284,NA,NA,NA,NA,NA
NCT05575271,NA,NA,NA,NA,NA
NCT05575245,NA,NA,NA,NA,NA
NCT05575232,NA,NA,NA,NA,NA
NCT05575219,NA,NA,NA,NA,NA
NCT05575206,NA,NA,NA,NA,NA
NCT05575193,NA,NA,NA,NA,NA
NCT05575180,NA,NA,NA,NA,NA
NCT05575167,NA,NA,NA,NA,NA
NCT05575154,NA,NA,NA,NA,NA
NCT05575141,NA,NA,NA,NA,NA
NCT05575115,NA,NA,NA,NA,NA
NCT05575102,NA,NA,NA,NA,NA
NCT05575089,NA,NA,NA,NA,NA
NCT05575050,NA,NA,NA,NA,NA
NCT05575037,NA,NA,NA,NA,NA
NCT05575024,NA,NA,NA,NA,NA
NCT05574998,NA,NA,NA,NA,NA
NCT05574972,NA,NA,NA,NA,NA
NCT05574959,NA,NA,NA,NA,NA
NCT05574920,NA,NA,NA,NA,NA
NCT05574907,NA,NA,NA,NA,NA
NCT05574894,NA,NA,NA,NA,NA
NCT05574881,NA,NA,NA,NA,NA
NCT05574868,NA,NA,NA,NA,NA
NCT05574855,NA,NA,NA,NA,NA
NCT05574842,NA,NA,NA,NA,NA
NCT05574829,NA,NA,NA,NA,NA
NCT05574816,NA,NA,NA,NA,NA
NCT05574803,NA,NA,NA,NA,NA
NCT05574790,NA,NA,NA,NA,NA
NCT05574738,NA,NA,NA,NA,NA
NCT05574725,NA,NA,NA,NA,NA
NCT05574699,NA,NA,NA,NA,NA
NCT05574686,NA,NA,NA,NA,NA
NCT05574673,NA,NA,NA,NA,NA
NCT05574660,NA,NA,NA,NA,NA
NCT05574647,NA,NA,NA,NA,NA
NCT05574634,NA,NA,NA,NA,NA
NCT05574621,NA,NA,NA,NA,NA
NCT05574595,NA,NA,NA,NA,NA
NCT05574569,NA,NA,NA,NA,NA
NCT05574556,NA,NA,NA,NA,NA
NCT05574543,NA,NA,NA,NA,NA
NCT05574504,NA,NA,NA,NA,NA
NCT05574491,NA,NA,NA,NA,NA
NCT05574478,NA,NA,NA,NA,NA
NCT05574465,NA,NA,NA,NA,NA
NCT05574426,NA,NA,NA,NA,NA
NCT05574413,NA,NA,NA,NA,NA
NCT05574400,NA,NA,NA,NA,NA
NCT05574374,NA,NA,NA,NA,NA
NCT05574361,NA,NA,NA,NA,NA
NCT05574348,NA,NA,NA,NA,NA
NCT05574322,NA,NA,NA,NA,NA
NCT05574309,NA,NA,NA,NA,NA
NCT05574296,NA,NA,NA,NA,NA
NCT05574283,NA,NA,NA,NA,NA
NCT05574270,NA,NA,NA,NA,NA
NCT05574257,NA,NA,NA,NA,NA
NCT05574231,NA,NA,NA,NA,NA
NCT05574218,NA,NA,NA,NA,NA
NCT05574205,NA,NA,NA,NA,NA
NCT05574192,NA,NA,NA,NA,NA
NCT05574179,NA,NA,NA,NA,NA
NCT05574166,2022-10-06,Terminated,NA,NA,"Only Part 1 was conducted but not Part 2. Due to the low exposures, definitive safety conclusions could not be made for the targeted exposure levels in the future."
NCT05574153,NA,NA,NA,NA,NA
NCT05574140,NA,NA,NA,NA,NA
NCT05574127,NA,NA,NA,NA,NA
NCT05574101,NA,NA,NA,NA,NA
NCT05574088,NA,NA,NA,NA,NA
NCT05574075,NA,NA,NA,NA,NA
NCT05574049,NA,NA,NA,NA,NA
NCT05574036,NA,NA,NA,NA,NA
NCT05574023,NA,NA,NA,NA,NA
NCT05573997,NA,NA,NA,NA,NA
NCT05573984,NA,NA,NA,NA,NA
NCT05573971,NA,NA,NA,NA,NA
NCT05573958,NA,NA,NA,NA,NA
NCT05573945,NA,NA,NA,NA,NA
NCT05573919,NA,NA,NA,NA,NA
NCT05573906,NA,NA,NA,NA,NA
NCT05573893,NA,NA,NA,NA,NA
NCT05573880,NA,NA,NA,NA,NA
NCT05573867,NA,NA,NA,NA,NA
NCT05573854,NA,NA,NA,NA,NA
NCT05573841,NA,NA,NA,NA,NA
NCT05573815,NA,NA,NA,NA,NA
NCT05573802,NA,NA,NA,NA,NA
NCT05573776,NA,NA,NA,NA,NA
NCT05573711,NA,NA,NA,NA,NA
NCT05573698,NA,NA,NA,NA,NA
NCT05573672,NA,NA,NA,NA,NA
NCT05573659,NA,NA,NA,NA,NA
NCT05573633,NA,NA,NA,NA,NA
NCT05573620,NA,NA,NA,NA,NA
NCT05573594,NA,NA,NA,NA,NA
NCT05573581,NA,NA,NA,NA,NA
NCT05573542,NA,NA,NA,NA,NA
NCT05573529,NA,NA,NA,NA,NA
NCT05573516,NA,NA,NA,NA,NA
NCT05573503,NA,NA,NA,NA,NA
NCT05573490,NA,NA,NA,NA,NA
NCT05573451,NA,NA,NA,NA,NA
NCT05573438,NA,NA,NA,NA,NA
NCT05573425,NA,NA,NA,NA,NA
NCT05573412,NA,NA,NA,NA,NA
NCT05573386,NA,NA,NA,NA,NA
NCT05573347,NA,NA,NA,NA,NA
NCT05573334,NA,NA,NA,NA,NA
NCT05573321,NA,NA,NA,NA,NA
NCT05573308,NA,NA,NA,NA,NA
NCT05573269,NA,NA,NA,NA,NA
NCT05573243,NA,NA,NA,NA,NA
NCT05573217,NA,NA,NA,NA,NA
NCT05573204,NA,NA,NA,NA,NA
NCT05573191,NA,NA,NA,NA,NA
NCT05573178,NA,NA,NA,NA,NA
NCT05573152,NA,NA,NA,NA,NA
NCT05573139,NA,NA,NA,NA,NA
NCT05573126,NA,NA,NA,NA,NA
NCT05573113,NA,NA,NA,NA,NA
NCT05573100,NA,NA,NA,NA,NA
NCT05573087,NA,NA,NA,NA,NA
NCT05573074,NA,NA,NA,NA,NA
NCT05573061,NA,NA,NA,NA,NA
NCT05573048,NA,NA,NA,NA,NA
NCT05573035,NA,NA,NA,NA,NA
NCT05573009,NA,NA,NA,NA,NA
NCT05572996,NA,NA,NA,NA,NA
NCT05572983,NA,NA,NA,NA,NA
NCT05572970,NA,NA,NA,NA,NA
NCT05572944,NA,NA,NA,NA,NA
NCT05572931,NA,NA,NA,NA,NA
NCT05572918,NA,NA,NA,NA,NA
NCT05572905,NA,NA,NA,NA,NA
NCT05572866,NA,NA,NA,NA,NA
NCT05572853,NA,NA,NA,NA,NA
NCT05572840,NA,NA,NA,NA,NA
NCT05572827,NA,NA,NA,NA,NA
NCT05572814,NA,NA,NA,NA,NA
NCT05572801,NA,NA,NA,NA,NA
NCT05572788,NA,NA,NA,NA,NA
NCT05572775,NA,NA,NA,NA,NA
NCT05572762,NA,NA,NA,NA,NA
NCT05572749,NA,NA,NA,NA,NA
NCT05572736,NA,NA,NA,NA,NA
NCT05572723,NA,NA,NA,NA,NA
NCT05572710,NA,NA,NA,NA,NA
NCT05572671,NA,NA,NA,NA,NA
NCT05572645,NA,NA,NA,NA,NA
NCT05572632,NA,NA,NA,NA,NA
NCT05572554,NA,NA,NA,NA,NA
NCT05572320,NA,NA,NA,NA,NA
NCT05572190,NA,NA,NA,NA,NA
NCT05572125,NA,NA,NA,NA,NA
NCT05572047,NA,NA,NA,NA,NA
NCT05572021,NA,NA,NA,NA,NA
NCT05571956,NA,NA,NA,NA,NA
NCT05571904,NA,NA,NA,NA,NA
NCT05571670,NA,NA,NA,NA,NA
NCT05571657,NA,NA,NA,NA,NA
NCT05571553,NA,NA,NA,NA,NA
NCT05571137,NA,NA,NA,NA,NA
NCT05571111,2022-11-30,Suspended,NA,NA,Manufacturing process changes at a third-party supplier led to precautionary suspension of Menopur® shipments. Ferring's data reviewed to date indicate that the safety and efficacy of Menopur® remain unaltered. No trial participant received Menopur®.
NCT05571072,NA,NA,NA,NA,NA
NCT05571020,NA,NA,NA,NA,NA
NCT05570903,NA,NA,NA,NA,NA
NCT05570851,NA,NA,NA,NA,NA
NCT05570838,NA,NA,NA,NA,NA
NCT05570799,NA,NA,NA,NA,NA
NCT05570682,NA,NA,NA,NA,NA
NCT05570396,NA,NA,NA,NA,NA
NCT05570227,NA,NA,NA,NA,NA
NCT05570071,NA,NA,NA,NA,NA
NCT05570032,NA,NA,NA,NA,NA
NCT05569980,NA,NA,NA,NA,NA
NCT05569928,NA,NA,NA,NA,NA
NCT05569902,NA,NA,NA,NA,NA
NCT05569889,NA,NA,NA,NA,NA
NCT05569824,NA,NA,NA,NA,NA
NCT05569642,NA,NA,NA,NA,NA
NCT05569356,NA,NA,NA,NA,NA
NCT05569265,NA,NA,NA,NA,NA
NCT05568784,NA,NA,NA,NA,NA
NCT05568641,NA,NA,NA,NA,NA
NCT05568485,NA,NA,NA,NA,NA
NCT05568173,NA,NA,NA,NA,NA
NCT05568069,NA,NA,NA,NA,NA
NCT05567588,NA,NA,NA,NA,NA
NCT05567562,NA,NA,NA,NA,NA
NCT05567523,NA,NA,NA,NA,NA
NCT05567393,NA,NA,NA,NA,NA
NCT05567380,NA,NA,NA,NA,NA
NCT05567250,NA,NA,NA,NA,NA
NCT05567094,NA,NA,NA,NA,NA
NCT05567003,NA,NA,NA,NA,NA
NCT05566925,NA,NA,NA,NA,NA
NCT05566821,NA,NA,NA,NA,NA
NCT05566652,NA,NA,NA,NA,NA
NCT05566327,NA,NA,NA,NA,NA
NCT05565950,NA,NA,NA,NA,NA
NCT05565404,NA,NA,NA,NA,NA
NCT05564325,NA,NA,NA,NA,NA
NCT05563753,NA,NA,NA,NA,NA
NCT05563259,NA,NA,NA,NA,NA
NCT05563077,NA,NA,NA,NA,NA
NCT05563051,NA,NA,NA,NA,NA
NCT05562570,NA,NA,NA,NA,NA
NCT05562414,NA,NA,NA,NA,NA
NCT05562128,NA,NA,NA,NA,NA
NCT05561738,NA,NA,NA,NA,NA
NCT05561660,NA,NA,NA,NA,NA
NCT05561179,NA,NA,NA,NA,NA
NCT05560984,NA,NA,NA,NA,NA
NCT05560958,NA,NA,NA,NA,NA
NCT05560425,NA,NA,NA,NA,NA
NCT05560230,NA,NA,NA,NA,NA
NCT05558137,NA,NA,NA,NA,NA
NCT05557877,NA,NA,NA,NA,NA
NCT05557786,NA,NA,NA,NA,NA
NCT05557643,NA,NA,NA,NA,NA
NCT05557240,NA,NA,NA,NA,NA
NCT05556993,NA,NA,NA,NA,NA
NCT05556590,NA,NA,NA,NA,NA
NCT05555758,NA,NA,NA,NA,NA
NCT05555719,NA,NA,NA,NA,NA
NCT05554874,NA,NA,NA,NA,NA
NCT05554445,NA,NA,NA,NA,NA
NCT05553405,NA,NA,NA,NA,NA
NCT05553275,NA,NA,NA,NA,NA
NCT05553223,NA,NA,NA,NA,NA
NCT05552196,NA,NA,NA,NA,NA
NCT05551871,NA,NA,NA,NA,NA
NCT05551611,NA,NA,NA,NA,NA
NCT05550857,NA,NA,NA,NA,NA
NCT05550779,NA,NA,NA,NA,NA
NCT05550532,NA,NA,NA,NA,NA
NCT05549726,NA,NA,NA,NA,NA
NCT05549362,NA,NA,NA,NA,NA
NCT05549076,NA,NA,NA,NA,NA
NCT05548764,NA,NA,NA,NA,NA
NCT05548244,NA,NA,NA,NA,NA
NCT05547347,NA,NA,NA,NA,NA
NCT05547100,NA,NA,NA,NA,NA
NCT05546918,NA,NA,NA,NA,NA
NCT05546502,NA,NA,NA,NA,NA
NCT05546320,NA,NA,NA,NA,NA
NCT05545878,NA,NA,NA,NA,NA
NCT05545280,NA,NA,NA,NA,NA
NCT05544864,NA,NA,NA,NA,NA
NCT05544786,NA,NA,NA,NA,NA
NCT05544760,NA,NA,NA,NA,NA
NCT05544734,NA,NA,NA,NA,NA
NCT05544487,NA,NA,NA,NA,NA
NCT05543850,NA,NA,NA,NA,NA
NCT05543369,NA,NA,NA,NA,NA
NCT05543239,NA,NA,NA,NA,NA
NCT05542862,NA,NA,NA,NA,NA
NCT05541939,NA,NA,NA,NA,NA
NCT05541822,NA,NA,NA,NA,NA
NCT05540327,NA,NA,NA,NA,NA
NCT05539612,NA,NA,NA,NA,NA
NCT05539573,NA,NA,NA,NA,NA
NCT05539469,NA,NA,NA,NA,NA
NCT05539287,NA,NA,NA,NA,NA
NCT05537987,NA,NA,NA,NA,NA
NCT05536453,NA,NA,NA,NA,NA
NCT05534880,NA,NA,NA,NA,NA
NCT05534737,NA,NA,NA,NA,NA
NCT05533996,NA,NA,NA,NA,NA
NCT05533658,NA,NA,NA,NA,NA
NCT05532735,NA,NA,NA,NA,NA
NCT05532423,NA,NA,NA,NA,NA
NCT05531981,NA,NA,NA,NA,NA
NCT05531643,NA,NA,NA,NA,NA
NCT05531526,NA,NA,NA,NA,NA
NCT05531188,NA,NA,NA,NA,NA
NCT05530759,NA,NA,NA,NA,NA
NCT05530694,NA,NA,NA,NA,NA
NCT05529537,NA,NA,NA,NA,NA
NCT05528952,NA,NA,NA,NA,NA
NCT05527704,NA,NA,NA,NA,NA
NCT05526872,NA,NA,NA,NA,NA
NCT05525910,NA,NA,NA,NA,NA
NCT05525845,NA,NA,NA,NA,NA
NCT05525325,NA,NA,NA,NA,NA
NCT05525143,NA,NA,NA,NA,NA
NCT05525104,NA,NA,NA,NA,NA
NCT05524246,NA,NA,NA,NA,NA
NCT05524038,NA,NA,NA,NA,NA
NCT05523141,NA,NA,NA,NA,NA
NCT05522101,NA,NA,NA,NA,NA
NCT05521945,NA,NA,NA,NA,NA
NCT05521646,NA,NA,NA,NA,NA
NCT05521412,NA,NA,NA,NA,NA
NCT05521126,NA,NA,NA,NA,NA
NCT05520775,NA,NA,NA,NA,NA
NCT05520008,NA,NA,NA,NA,NA
NCT05519241,NA,NA,NA,NA,NA
NCT05519228,NA,NA,NA,NA,NA
NCT05518734,NA,NA,NA,NA,NA
NCT05518435,NA,NA,NA,NA,NA
NCT05518201,NA,NA,NA,NA,NA
NCT05517304,NA,NA,NA,NA,NA
NCT05517265,NA,NA,NA,NA,NA
NCT05516667,NA,NA,NA,NA,NA
NCT05515107,NA,NA,NA,NA,NA
NCT05514860,NA,NA,NA,NA,NA
NCT05514678,NA,NA,NA,NA,NA
NCT05513066,NA,NA,NA,NA,NA
NCT05512754,NA,NA,NA,NA,NA
NCT05511701,NA,NA,NA,NA,NA
NCT05510245,NA,NA,NA,NA,NA
NCT05509998,NA,NA,NA,NA,NA
NCT05509270,NA,NA,NA,NA,NA
NCT05509231,NA,NA,NA,NA,NA
NCT05508100,NA,NA,NA,NA,NA
NCT05507918,NA,NA,NA,NA,NA
NCT05507840,NA,NA,NA,NA,NA
NCT05506345,NA,NA,NA,NA,NA
NCT05506215,NA,NA,NA,NA,NA
NCT05505955,NA,NA,NA,NA,NA
NCT05505279,NA,NA,NA,NA,NA
NCT05502575,NA,NA,NA,NA,NA
NCT05502250,NA,NA,NA,NA,NA
NCT05502107,NA,NA,NA,NA,NA
NCT05501834,NA,NA,NA,NA,NA
NCT05499546,NA,NA,NA,NA,NA
NCT05499182,NA,NA,NA,NA,NA
NCT05499000,NA,NA,NA,NA,NA
NCT05497427,NA,NA,NA,NA,NA
NCT05497024,NA,NA,NA,NA,NA
NCT05495178,NA,NA,NA,NA,NA
NCT05494970,NA,NA,NA,NA,NA
NCT05494918,NA,NA,NA,NA,NA
NCT05494190,NA,NA,NA,NA,NA
NCT05493800,NA,NA,NA,NA,NA
NCT05493787,NA,NA,NA,NA,NA
NCT05492786,NA,NA,NA,NA,NA
NCT05492643,NA,NA,NA,NA,NA
NCT05491980,NA,NA,NA,NA,NA
NCT05490927,NA,NA,NA,NA,NA
NCT05490563,NA,NA,NA,NA,NA
NCT05490303,NA,NA,NA,NA,NA
NCT05489705,NA,NA,NA,NA,NA
NCT05489159,NA,NA,NA,NA,NA
NCT05489133,NA,NA,NA,NA,NA
NCT05488652,NA,NA,NA,NA,NA
NCT05487456,NA,NA,NA,NA,NA
NCT05487248,NA,NA,NA,NA,NA
NCT05486312,NA,NA,NA,NA,NA
NCT05485831,NA,NA,NA,NA,NA
NCT05485610,NA,NA,NA,NA,NA
NCT05485558,NA,NA,NA,NA,NA
NCT05484999,NA,NA,NA,NA,NA
NCT05484934,NA,NA,NA,NA,NA
NCT05483972,NA,NA,NA,NA,NA
NCT05482425,NA,NA,NA,NA,NA
NCT05481671,NA,NA,NA,NA,NA
NCT05479643,NA,NA,NA,NA,NA
NCT05479578,NA,NA,NA,NA,NA
NCT05479006,NA,NA,NA,NA,NA
NCT05478993,NA,NA,NA,NA,NA
NCT05478980,NA,NA,NA,NA,NA
NCT05478850,NA,NA,NA,NA,NA
NCT05478603,NA,NA,NA,NA,NA
NCT05478447,NA,NA,NA,NA,NA
NCT05477576,NA,NA,NA,NA,NA
NCT05476744,NA,NA,NA,NA,NA
NCT05476549,NA,NA,NA,NA,NA
NCT05476497,NA,NA,NA,NA,NA
NCT05474586,NA,NA,NA,NA,NA
NCT05472220,NA,NA,NA,NA,NA
NCT05472038,NA,NA,NA,NA,NA
NCT05471986,NA,NA,NA,NA,NA
NCT05471505,NA,NA,NA,NA,NA
NCT05471492,NA,NA,NA,NA,NA
NCT05471375,NA,NA,NA,NA,NA
NCT05470244,NA,NA,NA,NA,NA
NCT05469295,NA,NA,NA,NA,NA
NCT05468827,NA,NA,NA,NA,NA
NCT05468307,NA,NA,NA,NA,NA
NCT05468034,NA,NA,NA,NA,NA
NCT05467917,NA,NA,NA,NA,NA
NCT05467748,NA,NA,NA,NA,NA
NCT05466916,NA,NA,NA,NA,NA
NCT05465876,NA,NA,NA,NA,NA
NCT05465317,NA,NA,NA,NA,NA
NCT05464888,NA,NA,NA,NA,NA
NCT05463874,NA,NA,NA,NA,NA
NCT05463679,2022-10-13,Suspended,NA,NA,Indefinite hold by company
NCT05463081,NA,NA,NA,NA,NA
NCT05462860,NA,NA,NA,NA,NA
NCT05462353,NA,NA,NA,NA,NA
NCT05460806,NA,NA,NA,NA,NA
NCT05458947,NA,NA,NA,NA,NA
NCT05458232,NA,NA,NA,NA,NA
NCT05457218,NA,NA,NA,NA,NA
NCT05456516,NA,NA,NA,NA,NA
NCT05456503,NA,NA,NA,NA,NA
NCT05456126,NA,NA,NA,NA,NA
NCT05455099,NA,NA,NA,NA,NA
NCT05454202,NA,NA,NA,NA,NA
NCT05453942,NA,NA,NA,NA,NA
NCT05452889,NA,NA,NA,NA,NA
NCT05452798,NA,NA,NA,NA,NA
NCT05452369,NA,NA,NA,NA,NA
NCT05451069,NA,NA,NA,NA,NA
NCT05450354,NA,NA,NA,NA,NA
NCT05449873,NA,NA,NA,NA,NA
NCT05448521,NA,NA,NA,NA,NA
NCT05447624,NA,NA,NA,NA,NA
NCT05447208,NA,NA,NA,NA,NA
NCT05446207,NA,NA,NA,NA,NA
NCT05445440,NA,NA,NA,NA,NA
NCT05444933,NA,NA,NA,NA,NA
NCT05444894,NA,NA,NA,NA,NA
NCT05444465,NA,NA,NA,NA,NA
NCT05443295,NA,NA,NA,NA,NA
NCT05442983,NA,NA,NA,NA,NA
NCT05442580,NA,NA,NA,NA,NA
NCT05442346,NA,NA,NA,NA,NA
NCT05442021,NA,NA,NA,NA,NA
NCT05439148,NA,NA,NA,NA,NA
NCT05438719,NA,NA,NA,NA,NA
NCT05437991,NA,NA,NA,NA,NA
NCT05437692,NA,NA,NA,NA,NA
NCT05436834,NA,NA,NA,NA,NA
NCT05435144,NA,NA,NA,NA,NA
NCT05434104,NA,NA,NA,NA,NA
NCT05434078,NA,NA,NA,NA,NA
NCT05433714,NA,NA,NA,NA,NA
NCT05433688,NA,NA,NA,NA,NA
NCT05433675,NA,NA,NA,NA,NA
NCT05433636,NA,NA,NA,NA,NA
NCT05432635,NA,NA,NA,NA,NA
NCT05431803,NA,NA,NA,NA,NA
NCT05430698,NA,NA,NA,NA,NA
NCT05429073,NA,NA,NA,NA,NA
NCT05428696,NA,NA,NA,NA,NA
NCT05426473,NA,NA,NA,NA,NA
NCT05426356,NA,NA,NA,NA,NA
NCT05425420,NA,NA,NA,NA,NA
NCT05424783,NA,NA,NA,NA,NA
NCT05424263,NA,NA,NA,NA,NA
NCT05424172,NA,NA,NA,NA,NA
NCT05423860,NA,NA,NA,NA,NA
NCT05423379,NA,NA,NA,NA,NA
NCT05423327,NA,NA,NA,NA,NA
NCT05422534,NA,NA,NA,NA,NA
NCT05422508,NA,NA,NA,NA,NA
NCT05422339,NA,NA,NA,NA,NA
NCT05422326,NA,NA,NA,NA,NA
NCT05420324,NA,NA,NA,NA,NA
NCT05419921,NA,NA,NA,NA,NA
NCT05419180,NA,NA,NA,NA,NA
NCT05418712,NA,NA,NA,NA,NA
NCT05418335,NA,NA,NA,NA,NA
NCT05417659,NA,NA,NA,NA,NA
NCT05416567,NA,NA,NA,NA,NA
NCT05416541,NA,NA,NA,NA,NA
NCT05415423,NA,NA,NA,NA,NA
NCT05414266,NA,NA,NA,NA,NA
NCT05413785,NA,NA,NA,NA,NA
NCT05411393,NA,NA,NA,NA,NA
NCT05410197,NA,NA,NA,NA,NA
NCT05410002,NA,NA,NA,NA,NA
NCT05408871,NA,NA,NA,NA,NA
NCT05408455,NA,NA,NA,NA,NA
NCT05408117,NA,NA,NA,NA,NA
NCT05407389,NA,NA,NA,NA,NA
NCT05407038,NA,NA,NA,NA,NA
NCT05405985,NA,NA,NA,NA,NA
NCT05404503,NA,NA,NA,NA,NA
NCT05403944,NA,NA,NA,NA,NA
NCT05403736,NA,NA,NA,NA,NA
NCT05401058,NA,NA,NA,NA,NA
NCT05400889,NA,NA,NA,NA,NA
NCT05399849,NA,NA,NA,NA,NA
NCT05399654,NA,NA,NA,NA,NA
NCT05399147,NA,NA,NA,NA,NA
NCT05398757,NA,NA,NA,NA,NA
NCT05398250,NA,NA,NA,NA,NA
NCT05398029,NA,NA,NA,NA,NA
NCT05397353,NA,NA,NA,NA,NA
NCT05396248,NA,NA,NA,NA,NA
NCT05395442,NA,NA,NA,NA,NA
NCT05395117,NA,NA,NA,NA,NA
NCT05391841,NA,NA,NA,NA,NA
NCT05390359,NA,NA,NA,NA,NA
NCT05388864,NA,NA,NA,NA,NA
NCT05388435,NA,NA,NA,NA,NA
NCT05388214,NA,NA,NA,NA,NA
NCT05387278,NA,NA,NA,NA,NA
NCT05387239,NA,NA,NA,NA,NA
NCT05386589,NA,NA,NA,NA,NA
NCT05381181,NA,NA,NA,NA,NA
NCT05381025,NA,NA,NA,NA,NA
NCT05380453,NA,NA,NA,NA,NA
NCT05380063,NA,NA,NA,NA,NA
NCT05378035,NA,NA,NA,NA,NA
NCT05377359,NA,NA,NA,NA,NA
NCT05377333,NA,NA,NA,NA,NA
NCT05376059,NA,NA,NA,NA,NA
NCT05375877,NA,NA,NA,NA,NA
NCT05375669,NA,NA,NA,NA,NA
NCT05374564,NA,NA,NA,NA,NA
NCT05374447,NA,NA,NA,NA,NA
NCT05373706,NA,NA,NA,NA,NA
NCT05373381,NA,NA,NA,NA,NA
NCT05373238,NA,NA,NA,NA,NA
NCT05371808,NA,NA,NA,NA,NA
NCT05370378,NA,NA,NA,NA,NA
NCT05367908,NA,NA,NA,NA,NA
NCT05367609,NA,NA,NA,NA,NA
NCT05367505,NA,NA,NA,NA,NA
NCT05367323,NA,NA,NA,NA,NA
NCT05367310,NA,NA,NA,NA,NA
NCT05367271,NA,NA,NA,NA,NA
NCT05366543,NA,NA,NA,NA,NA
NCT05366452,NA,NA,NA,NA,NA
NCT05365672,NA,NA,NA,NA,NA
NCT05365568,NA,NA,NA,NA,NA
NCT05364190,NA,NA,NA,NA,NA
NCT05363111,NA,NA,NA,NA,NA
NCT05362578,NA,NA,NA,NA,NA
NCT05361421,NA,NA,NA,NA,NA
NCT05359172,NA,NA,NA,NA,NA
NCT05358418,NA,NA,NA,NA,NA
